abbr_text	expan_text	count	class	uses_mark	mark_combining	ambiguous_expan	info_class
uesⰑtinis	uespertinis	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
uexantⰜ	uexantur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
uexen tⰜ 	uexentur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ui nuⰆ 	uinum	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
uiaticuⰆ	uiaticum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uiaⰆ	uiam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uicturuⰆ	uicturum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uicuⰆ	uicum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uideamⰊ	uideamus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
uidentⰜ	uidentur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
uien naⰆ 	uiennam	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
uigiliaruⰆ	uigiliarum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uigiliaⰆ	uigiliam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uin dictaⰆ 	uindictam	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
uinculuⰆ	uinculum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uindicatⰜ	uindicatur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
uindiceⰆ	uindicem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uineaⰆ	uineam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uiolatoribⰛ	uiolatoribus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
uiolatuⰆ	uiolatum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uiolentⰇ	uiolenter	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uisibilitⰇ	uisibiliter	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uisibiliuⰆ	uisibilium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uitanduⰆ	uitandum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uiuenduⰆ	uiuendum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uiuentibⰛ	uiuentibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
uiⰆ	uim	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
una	una	1	NO_VISIBLE_CHANGE	false	false	false	SELF_SUFFICIENT
unaⰆquaⰆqⰛ	unamquamque	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
undecupluⰆ	undecuplum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uni uersuⰆ 	uniuersum	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
unicuiqⰛ	unicuique	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
uniuⰆsis	uniuersis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
uniuⰇsa li 	uniuersali	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
uniuⰇsis	uniuersis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
uniuⰊ	unius	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
unⰊquisqⰛ	unusquisque	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
uo cantⰜ 	uocantur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
uobiscuⰆ	uobiscum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uolumⰊ	uolumus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
uoⰄcuⰆ	uobiscum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
urbeⰆ	urbem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
urbibⰊ	urbibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
urbiuⰆ	urbium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
urⰇas	uestras	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
urⰇi	uestri	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
urⰇm	uestrum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
urⰇo	uestro	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
urⰇos	uestros	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
urⰇoⰗ	uestrorum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
urⰇę	uestrę	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
usqⰛ	     usque	1	SUSPENSION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
usuⰆ	usum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
usⰖ	usque	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
utantⰜ	utantur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
utebatⰜ	utebatur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
utenduⰆ	utendum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
utilitatibⰊ	utilitatibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
utriqⰛ	utrique	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
utriusqⰛ	utriusque	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
utroqⰛ	utroque	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
utⰇqⰛ	uterque	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
uul neratⰊ 	uulneratus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
uulnerantⰜ	uulnerantur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
uultuⰆ	uultum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uxoribⰛ	uxoribus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
uęruⰆ	uęrum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
uⰆquaⰆ	umquam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
uⰇba	uerba	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
uⰇbis	uerbis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
uⰇbo	uerbo	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
uⰇbuⰆ	uerbum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
veruⰆtamⰇ	verumtamen	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
vita	sexta	1	CONTRACTION	false	false	false	CONVENTION_DEPENDENT
xlme	quadragesime	1	CONTRACTION	false	false	false	CONVENTION_DEPENDENT
xlmⰂ	quadragesimⰂ	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
xlⰂ	quadragesimⰂ	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
xpⰇi anis 	christianis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
xpⰇi anoruⰆ 	christianorum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
xpⰇia nissimi 	christianissimi	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
xpⰇia nitatis 	christianitatis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
xpⰇia nos 	christianos	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
xpⰇianitateⰆ	christianitatem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
xpⰇianiuⰆ	christianum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
xpⰇianuⰆ	christianum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
xpⰇianę	christianę	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
xⰏmⰂ	quadragesimⰂ	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ymnuⰆ	ymnum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ęccⰏa	Ⰲcclesia	1	CONTRACTION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
ęccⰏasti coⰗ 	ęcclesiasticorum	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ęccⰏasticaⰆ	ęcclesiasticam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ęccⰏasticus	ęcclesiasticus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ęccⰏę	Ⰲcclesię	1	CONTRACTION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
ęqualitⰇ	Ⰲqualiter	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ęquitateⰆ	ęquitatem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ęxaminetⰜ	ęxaminetur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
ęxtraneoⰗ	extraneorum	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⰲc cⰏa 	Ⰲcclesia	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰂccⰏa	ecclesia	1	CONTRACTION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
ⰂccⰏasticas	Ⰲcclesiasticas	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰂccⰏasticaⰆ	Ⰲcclesiasticam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ⰂccⰏasticus	Ⰲcclesiasticus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰂccⰏasticuⰆ	Ⰲcclesiasticum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ⰂccⰏasticⰂ	ⰂcclesiasticⰂ	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰂcⰏam	Ⰲcclesiam	1	CONTRACTION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
ⰂcⰏas	ecclesias	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰂcⰏastica	ecclesiastica	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰂcⰏastico	Ⰲcclesiastico	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰂcⰏⰂ	ⰂcclesiⰂ	1	CONTRACTION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
ⰂquuⰆ	Ⰲquum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ⰂtatibⰛ	Ⰲtatibus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰂtⰇ na 	Ⰲterna	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ⰂtⰇnalitⰇ	Ⰲternaliter	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ⰂtⰇnaⰆ	Ⰲternam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ⰂtⰇno	Ⰲterno	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ⰂtⰇnⰂ	ⰂternⰂ	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⰶ	cidium	1	SPECIAL_SIGN_WHOLE_WORD	true	true	false	CONVENTION_DEPENDENT
Ⰸg	igitur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⰽ	kalendas	1	SPECIAL_SIGN_WHOLE_WORD	true	false	false	CONVENTION_DEPENDENT
Ⰿut	uelut	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱀpendentes	Perpendentes	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁ cipere 	percipere	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁ cutiat 	percutiat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁ maneant 	permaneant	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁ mittit 	permittit	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁ petrarunt 	perpetrarunt	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁ tinebit 	pertinebit	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑactuⰆ	peractum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱁagere	peragere	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁagit	peragit	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁagunt	peragunt	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁceperit	perceperit	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁceptione	perceptione	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑceptioneⰆ	perceptionem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱁcurrant	percurrant	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁcussor	percussor	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁcussum	percussum	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑcuteretⰜ	percuteretur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁcutiat	percutiat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑcutimⰜ	percutimur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁcutitis	percutitis	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁdat	perdat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁdicio	perdicio	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁdite	perdite	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁdu catⰜ 	perducatur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁducere	perducere	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁdurans	perdurans	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁegerint	peregerint	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁegerit	peregerit	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁegri nationis 	peregrinationis	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁemti	peremti	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁfeceris	perfeceris	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁfectius	perfectius	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁferat	perferat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁfice re 	perficere	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁgant	pergant	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑiculuⰆ	periculum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱁiuri oⰗ 	periuriorum	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁiuris	periuris	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑiurivⰆ	periurivm	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ⰑlatuⰆ	perlatum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱁlegentes	perlegentes	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁmane at 	permaneat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁmaneas	permaneas	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁmaneat	permaneat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁmanendi	permanendi	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁmanse rit 	permanserit	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁmisisse	permisisse	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁmisit	permisit	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑmissuⰆ	permissum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱁmittat	permittat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑmittimⰊ	permittimus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑmittitⰜ	permittitur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁmutatione	permutatione	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁniciosa	perniciosa	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑniciosuⰆ	perniciosum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱁpe trentur 	perpetrentur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁpe tuaⰆ 	perpetuam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱁpetra ue 	perpetraueritⰡ	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁpetra uerit 	perpetrauerit	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁpetrare	perpetrare	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁpetrasse	perpetrasse	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁpetrasti	perpetrasti	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁpetratis	perpetratis	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁpetrato	perpetrato	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑpetrauⰇ	perpetrauit	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ⰑpetuⰂ	perpetuⰂ	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁquira tⰜ 	perquiratur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁquirat	perquirat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁquirere	perquirere	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑseqⰈⰛ	persequi	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱁseue rans 	perseuerans	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁseuera	perseuera	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁseuerant	perseuerant	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁseuerat	perseuerat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁseueret	perseueret	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁsistant	persistant	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑsistenduⰆ	persistendum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱁso nę 	personⰂ	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁsoluat	persoluat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑsoluatⰜ	persoluatur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁsoluuant	persoluuant	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁsonę	personę	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁstringenda	perstringenda	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁsuadebat	persuadebat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁtimescit	pertimescit	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁtinent	pertinent	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑtinentibⰛ	pertinentibus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁtransire	pertransire	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑtulimⰊ	pertulimus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁuasores	peruasores	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁue niatⰜ 	perueniatur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁuenerit	peruenerit	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁuenire	peruenire	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱁuerse	peruerse	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑuersoⰗ	peruersorum	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰑⰇcusserit	percusserit	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱂ inde 	Proinde	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱂ matⰇtera 	Promatertera	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱂauuncu lus 	Proauunculus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱂmater terę 	Promaterterę	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰒmatⰇ tera 	Promatertera	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱂpatruus	Propatruus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃ	per	1	SPECIAL_SIGN_WHOLE_WORD	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
Ⱃ genieⰆ 	progeniem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱃ pitio 	propitio	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃ pⰈo 	proprio	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱃami ta 	proamita	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃami tę 	proamitⰂ	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃamita	Proamita	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃamitę	proamitę	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃaui	proaui	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃauia	proauia	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰓauiaⰖ	proauiaque	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰓauiⰂ	proauiⰂ	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃauunculi	proauunculi	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃauunculus	proauunculus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃauus	proauus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃbare	probare	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃbari	probari	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃbatio ne 	probatione	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰓbatⰜ	probatur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃclamatio	proclamatio	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃcreati	procreati	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃcreatio	procreatio	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃdest	prodest	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃdeunt	prodeunt	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃditori	proditori	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰓdituⰆ	proditum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱃfa nat 	profanat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃfacto	profacto	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃfana	profana	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃfe rendaⰆ 	proferendam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱃferat	proferat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰓferatⰜ	proferatur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃferens	proferens	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃferri	proferri	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃfert	profert	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃfessus	professus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃficiet	proficiet	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃficiscat	proficiscat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃfluus	profluus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃfugi	profugi	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃfutura	profutura	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃgenies	progenies	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃhi bet 	prohibet	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃhibe bat 	prohibebat	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃhibemus	prohibemus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃhibenda	prohibenda	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃhibens	prohibens	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃhibete	prohibete	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃhibita	prohibita	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃhibitis	prohibitis	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰓhibituubⰆ	prohibitubum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ⰓhibituⰆ	prohibitum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱃhibu it 	prohibuit	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰓhibⰂmⰊ	prohibⰂmus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃice	proice	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃice re 	proicere	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃici	proici	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃicientes	proicientes	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰓiectⰂ	proiectⰂ	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃlatio ne 	prolatione	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰓlatvⰆ	prolatvm	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱃlixe	prolixe	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃmater terę 	Promaterterę	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰓmatⰇ terę 	Promaterterę	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ⰓmatⰇterⰂ	promaterterⰂ	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱃmisit	promisit	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃmissio	promissio	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰓmissioneⰆ	promissionem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱃmissis	promissis	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ⰓmissuⰆ	promissum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
Ⱃmit tit 	promittit	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
Ⱃmittere	promittere	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
