abbr_text	n_observed_expansions	expansions	ambiguous	info_class
Ⱃphetica	1	prophetica	false	SELF_SUFFICIENT
Ⱃphetis	1	prophetis	false	SELF_SUFFICIENT
ⰓphetⰂ	1	prophetⰂ	false	SELF_SUFFICIENT
Ⱃpin qⰈtas 	1	propinquitas	false	SELF_SUFFICIENT
ⰓpinquaⰆ	1	propinquam	false	SELF_SUFFICIENT
Ⱃpinquita tuⰆ 	1	propinquitatum	false	SELF_SUFFICIENT
Ⱃpinquitas	1	propinquitas	false	SELF_SUFFICIENT
Ⱃpinquitate	1	propinquitate	false	SELF_SUFFICIENT
ⰓpinquitatuⰆ	1	propinquitatum	false	SELF_SUFFICIENT
Ⱃpinquos	1	propinquos	false	SELF_SUFFICIENT
Ⱃpinqͧm	1	propinquam	false	SELF_SUFFICIENT
ⰓpinqⰈ	1	propinqui	false	SELF_SUFFICIENT
ⰓpinqⰈ tas 	1	propinquitas	false	SELF_SUFFICIENT
ⰓpinqⰈtas	1	propinquitas	false	SELF_SUFFICIENT
ⰓpinqⰈtate	1	propinquitate	false	SELF_SUFFICIENT
Ⱃponimus	1	proponimus	false	SELF_SUFFICIENT
Ⱃpria	1	propria	false	SELF_SUFFICIENT
Ⱃpriis	1	propriis	false	SELF_SUFFICIENT
Ⱃprio	1	proprio	false	SELF_SUFFICIENT
Ⱃprioris	1	proprioris	false	SELF_SUFFICIENT
ⰓptⰇ	1	propter	false	SELF_SUFFICIENT
ⰓpⰈ	1	proprii	false	SELF_SUFFICIENT
ⰓpⰈa	1	propria	false	SELF_SUFFICIENT
ⰓpⰈaⰆ	1	propriam	false	SELF_SUFFICIENT
ⰓpⰈis	1	propriis	false	SELF_SUFFICIENT
ⰓpⰈo	1	proprio	false	SELF_SUFFICIENT
ⰓpⰈos	1	proprios	false	SELF_SUFFICIENT
ⰓpⰈus	1	proprius	false	SELF_SUFFICIENT
ⰓpⰈuⰆ	1	proprium	false	SELF_SUFFICIENT
Ⱃr sus 	1	prorsus	false	SELF_SUFFICIENT
Ⱃrogari	1	prorogari	false	SELF_SUFFICIENT
ⰓstratuⰆ	1	prostratum	false	SELF_SUFFICIENT
ⰓstratⰊ	1	prostratus	false	SELF_SUFFICIENT
Ⱃtulerunt	1	protulerunt	false	SELF_SUFFICIENT
ⰓtulerⰇ	1	protulerunt	false	SELF_SUFFICIENT
ⰓtulimⰊ	1	protulimus	false	SELF_SUFFICIENT
Ⱃuidentia	1	prouidentia	false	SELF_SUFFICIENT
Ⱃuin ciⰂ 	1	prouinciⰂ	false	SELF_SUFFICIENT
Ⱃuincias	1	prouincias	false	SELF_SUFFICIENT
ⰓuinciaⰆ	1	prouinciam	false	SELF_SUFFICIENT
ⰓuinciⰂ	1	prouinciⰂ	false	SELF_SUFFICIENT
Ⱃuocare	1	prouocare	false	SELF_SUFFICIENT
Ⱃuocent	1	prouocent	false	SELF_SUFFICIENT
Ⱃuocet	1	prouocet	false	SELF_SUFFICIENT
Ⱃut	1	prout	false	SELF_SUFFICIENT
Ⱃxi ma 	1	proxima	false	SELF_SUFFICIENT
Ⱃxi mo 	1	proximo	false	SELF_SUFFICIENT
Ⱃxi mos 	1	proximos	false	SELF_SUFFICIENT
Ⱃxima	1	proxima	false	SELF_SUFFICIENT
ⰓximaⰆ	1	proximam	false	SELF_SUFFICIENT
Ⱃximi	1	proximi	false	SELF_SUFFICIENT
Ⱃximior	1	proximior	false	SELF_SUFFICIENT
Ⱃximis	1	proximis	false	SELF_SUFFICIENT
Ⱃximo	1	proximo	false	SELF_SUFFICIENT
ⰓximuⰆ	1	proximum	false	SELF_SUFFICIENT
ⰓximvⰆ	1	proximvm	false	SELF_SUFFICIENT
ⰓximⰊ	1	proximus	false	SELF_SUFFICIENT
ⰓⰓpinquaue rit 	1	appropinquauerit	false	SELF_SUFFICIENT
Ⱄd	1	Quid	false	SELF_SUFFICIENT
Ⱅd	1	quid	false	SELF_SUFFICIENT
ⰖⰆ	1	quae	false	SELF_SUFFICIENT
ⰖⰇ	1	quae	false	SELF_SUFFICIENT
Ⱈdicta	1	praedicta	false	SELF_SUFFICIENT
Ⱈsumerent	1	presumerent	false	SELF_SUFFICIENT
Ⱉ	1	quia	false	SELF_SUFFICIENT
ⰡiⰡ	1	id     est	false	SELF_SUFFICIENT
ⰡiⰡ Ⰱ	1	id est	false	SELF_SUFFICIENT
ⰡsⰡ	1	scilicet	false	SELF_SUFFICIENT
	1	quia	false	SELF_SUFFICIENT
 	1	quia	false	SELF_SUFFICIENT
i	1	id                             est	false	SELF_SUFFICIENT
