pattern_type	length	pattern	token_type_count	token_frequency_count	productivity_class
SUFFIX	4	hdes	2	2	RARE
SUFFIX	4	hdly	1	1	RARE
SUFFIX	4	hdol	5	7	RARE
SUFFIX	4	hdom	1	1	RARE
SUFFIX	4	hdor	9	18	RARE
SUFFIX	4	hdpy	1	1	RARE
SUFFIX	4	hdyl	1	1	RARE
SUFFIX	4	hdys	2	2	RARE
SUFFIX	4	head	1	1	RARE
SUFFIX	4	heal	12	59	PRODUCTIVE
SUFFIX	4	heam	5	13	RARE
SUFFIX	4	hean	2	3	RARE
SUFFIX	4	hear	19	96	PRODUCTIVE
SUFFIX	4	heas	3	4	RARE
SUFFIX	4	heat	1	1	RARE
SUFFIX	4	heay	1	1	RARE
SUFFIX	4	hecf	1	1	RARE
SUFFIX	4	heda	4	5	RARE
SUFFIX	4	hede	1	1	RARE
SUFFIX	4	hedl	1	3	RARE
SUFFIX	4	hedo	1	1	RARE
SUFFIX	4	hedr	1	1	RARE
SUFFIX	4	heds	3	3	RARE
SUFFIX	4	hedy	194	1999	PRODUCTIVE
SUFFIX	4	heea	1	1	RARE
SUFFIX	4	heeb	3	5	RARE
SUFFIX	4	heed	11	17	PRODUCTIVE
SUFFIX	4	heef	1	2	RARE
SUFFIX	4	heeg	6	6	RARE
SUFFIX	4	heek	1	4	RARE
SUFFIX	4	heel	1	1	RARE
SUFFIX	4	heeo	15	51	PRODUCTIVE
SUFFIX	4	heep	1	1	RARE
SUFFIX	4	hees	22	70	PRODUCTIVE
SUFFIX	4	heet	2	5	RARE
SUFFIX	4	heeu	1	1	RARE
SUFFIX	4	heey	86	559	PRODUCTIVE
SUFFIX	4	hefy	3	3	RARE
SUFFIX	4	hekl	1	1	RARE
SUFFIX	4	heky	13	113	PRODUCTIVE
SUFFIX	4	heoc	1	1	RARE
SUFFIX	4	heod	17	38	PRODUCTIVE
SUFFIX	4	heoe	1	1	RARE
SUFFIX	4	heof	1	1	RARE
SUFFIX	4	heog	2	3	RARE
SUFFIX	4	heok	2	3	RARE
SUFFIX	4	heol	60	425	PRODUCTIVE
SUFFIX	4	heom	5	15	RARE
SUFFIX	4	heop	1	2	RARE
SUFFIX	4	heor	40	216	PRODUCTIVE
SUFFIX	4	heos	26	82	PRODUCTIVE
SUFFIX	4	heot	3	4	RARE
SUFFIX	4	heoy	5	9	RARE
SUFFIX	4	hepy	3	10	RARE
SUFFIX	4	hery	1	1	RARE
SUFFIX	4	hesd	1	1	RARE
SUFFIX	4	hese	2	3	RARE
SUFFIX	4	hesy	8	10	RARE
SUFFIX	4	heta	1	1	RARE
SUFFIX	4	hets	1	1	RARE
SUFFIX	4	hety	9	39	RARE
SUFFIX	4	heyk	1	1	RARE
SUFFIX	4	heyl	1	1	RARE
SUFFIX	4	heyr	1	2	RARE
SUFFIX	4	heys	2	2	RARE
SUFFIX	4	hfol	1	1	RARE
SUFFIX	4	hhdy	4	4	RARE
SUFFIX	4	hhey	5	5	RARE
SUFFIX	4	hhhy	2	4	RARE
SUFFIX	4	hhor	1	1	RARE
SUFFIX	4	hhty	1	1	RARE
SUFFIX	4	hiar	1	1	RARE
SUFFIX	4	hiin	1	1	RARE
SUFFIX	4	hiyd	1	1	RARE
SUFFIX	4	hkag	1	1	RARE
SUFFIX	4	hkal	3	14	RARE
SUFFIX	4	hkam	1	2	RARE
SUFFIX	4	hkar	2	13	RARE
SUFFIX	4	hkey	1	8	RARE
SUFFIX	4	hkhy	1	1	RARE
SUFFIX	4	hkol	2	5	RARE
SUFFIX	4	hkor	1	3	RARE
SUFFIX	4	hkoy	1	1	RARE
SUFFIX	4	hlal	1	2	RARE
SUFFIX	4	hlam	1	1	RARE
SUFFIX	4	hlar	1	2	RARE
SUFFIX	4	hldy	1	2	RARE
SUFFIX	4	hllo	1	1	RARE
SUFFIX	4	hlol	1	2	RARE
SUFFIX	4	hlor	1	1	RARE
SUFFIX	4	hoal	4	5	RARE
SUFFIX	4	hoan	1	1	RARE
SUFFIX	4	hoar	6	11	RARE
SUFFIX	4	hoda	1	1	RARE
SUFFIX	4	hodd	1	1	RARE
SUFFIX	4	hodg	1	1	RARE
SUFFIX	4	hodl	1	1	RARE
SUFFIX	4	hodo	1	1	RARE
SUFFIX	4	hods	1	2	RARE
SUFFIX	4	hodu	1	1	RARE
SUFFIX	4	hody	67	273	PRODUCTIVE
SUFFIX	4	hoek	1	1	RARE
SUFFIX	4	hoep	2	2	RARE
SUFFIX	4	hoer	1	1	RARE
SUFFIX	4	hofo	1	1	RARE
SUFFIX	4	hofy	2	2	RARE
SUFFIX	4	hoko	2	3	RARE
SUFFIX	4	hoky	7	53	RARE
SUFFIX	4	holc	1	1	RARE
SUFFIX	4	hold	3	3	RARE
SUFFIX	4	hole	1	1	RARE
SUFFIX	4	holg	1	1	RARE
SUFFIX	4	holo	4	5	RARE
SUFFIX	4	holp	1	1	RARE
SUFFIX	4	hols	4	8	RARE
SUFFIX	4	holy	19	41	PRODUCTIVE
SUFFIX	4	hool	1	2	RARE
SUFFIX	4	hoor	5	6	RARE
SUFFIX	4	hopo	1	1	RARE
SUFFIX	4	hopy	1	3	RARE
SUFFIX	4	hord	1	1	RARE
SUFFIX	4	horl	1	1	RARE
SUFFIX	4	horo	2	2	RARE
SUFFIX	4	hory	14	29	PRODUCTIVE
SUFFIX	4	hosg	1	1	RARE
SUFFIX	4	hosh	1	1	RARE
SUFFIX	4	hosy	2	2	RARE
SUFFIX	4	hoto	2	3	RARE
SUFFIX	4	hots	1	1	RARE
SUFFIX	4	hoty	6	50	RARE
SUFFIX	4	hoyk	1	1	RARE
SUFFIX	4	hpal	1	2	RARE
SUFFIX	4	hpar	1	2	RARE
SUFFIX	4	hpdy	1	1	RARE
SUFFIX	4	hpor	1	2	RARE
SUFFIX	4	hrar	1	1	RARE
SUFFIX	4	hres	1	1	RARE
SUFFIX	4	hrrr	1	1	RARE
SUFFIX	4	hsal	1	1	RARE
SUFFIX	4	hsar	1	1	RARE
SUFFIX	4	hsdy	6	9	RARE
SUFFIX	4	hsed	2	2	RARE
SUFFIX	4	hsey	4	7	RARE
SUFFIX	4	hshd	1	1	RARE
SUFFIX	4	hsho	1	1	RARE
SUFFIX	4	hshy	7	7	RARE
SUFFIX	4	hsky	1	3	RARE
SUFFIX	4	hsom	1	1	RARE
SUFFIX	4	htal	2	8	RARE
SUFFIX	4	htam	1	1	RARE
SUFFIX	4	htar	3	5	RARE
SUFFIX	4	htch	1	1	RARE
SUFFIX	4	htey	1	1	RARE
SUFFIX	4	htod	2	2	RARE
SUFFIX	4	htol	2	7	RARE
SUFFIX	4	htor	2	3	RARE
SUFFIX	4	htos	1	1	RARE
SUFFIX	4	hxam	1	1	RARE
SUFFIX	4	hxar	1	1	RARE
SUFFIX	4	hxor	1	1	RARE
SUFFIX	4	hyds	1	1	RARE
SUFFIX	4	hydy	7	7	RARE
SUFFIX	4	hyky	5	9	RARE
SUFFIX	4	hyly	1	1	RARE
SUFFIX	4	hyty	1	4	RARE
SUFFIX	4	ichy	4	4	RARE
SUFFIX	4	idal	4	4	RARE
SUFFIX	4	iedy	1	1	RARE
SUFFIX	4	iees	2	2	RARE
SUFFIX	4	ieol	1	1	RARE
SUFFIX	4	ifhy	3	3	RARE
SUFFIX	4	ifom	1	1	RARE
SUFFIX	4	igom	1	1	RARE
SUFFIX	4	ihar	2	2	RARE
SUFFIX	4	iial	1	1	RARE
SUFFIX	4	iidy	6	12	RARE
SUFFIX	4	iiil	2	2	RARE
SUFFIX	4	iiin	55	163	PRODUCTIVE
SUFFIX	4	iiir	1	1	RARE
SUFFIX	4	iiiy	1	1	RARE
SUFFIX	4	iijy	1	1	RARE
SUFFIX	4	iiky	2	2	RARE
SUFFIX	4	iild	1	1	RARE
SUFFIX	4	iils	2	2	RARE
SUFFIX	4	iily	3	3	RARE
SUFFIX	4	iinc	1	1	RARE
SUFFIX	4	iing	1	1	RARE
SUFFIX	4	iino	4	4	RARE
SUFFIX	4	iins	1	1	RARE
SUFFIX	4	iiny	7	12	RARE
SUFFIX	4	iiol	1	1	RARE
SUFFIX	4	iior	1	1	RARE
SUFFIX	4	iios	1	1	RARE
SUFFIX	4	iird	1	1	RARE
SUFFIX	4	iiro	1	1	RARE
SUFFIX	4	iiry	3	3	RARE
SUFFIX	4	iisr	1	1	RARE
SUFFIX	4	iity	1	1	RARE
SUFFIX	4	ikam	2	2	RARE
SUFFIX	4	ikey	2	2	RARE
SUFFIX	4	ikhe	1	1	RARE
SUFFIX	4	ikhy	15	23	PRODUCTIVE
SUFFIX	4	ildo	1	1	RARE
SUFFIX	4	ildy	5	7	RARE
SUFFIX	4	inai	1	1	RARE
SUFFIX	4	inal	5	6	RARE
SUFFIX	4	inam	4	4	RARE
SUFFIX	4	inar	2	2	RARE
SUFFIX	4	indl	1	1	RARE
SUFFIX	4	indy	5	7	RARE
SUFFIX	4	inls	1	1	RARE
SUFFIX	4	inod	2	2	RARE
SUFFIX	4	inol	7	7	RARE
SUFFIX	4	inom	1	1	RARE
SUFFIX	4	inor	2	2	RARE
SUFFIX	4	inos	2	2	RARE
SUFFIX	4	ioam	1	1	RARE
SUFFIX	4	iody	2	2	RARE
SUFFIX	4	ioly	1	1	RARE
SUFFIX	4	ipar	1	1	RARE
SUFFIX	4	iphy	6	6	RARE
SUFFIX	4	ipom	1	1	RARE
SUFFIX	4	iral	10	17	PRODUCTIVE
SUFFIX	4	iram	7	11	RARE
SUFFIX	4	iran	1	1	RARE
SUFFIX	4	irar	5	6	RARE
SUFFIX	4	irch	1	1	RARE
SUFFIX	4	irdy	3	3	RARE
SUFFIX	4	irin	2	4	RARE
SUFFIX	4	iriy	1	1	RARE
SUFFIX	4	irod	4	5	RARE
SUFFIX	4	irol	8	11	RARE
SUFFIX	4	irom	2	2	RARE
SUFFIX	4	iror	2	2	RARE
SUFFIX	4	iros	2	3	RARE
SUFFIX	4	iroy	1	1	RARE
SUFFIX	4	irsh	1	1	RARE
SUFFIX	4	isal	2	2	RARE
SUFFIX	4	isar	2	2	RARE
SUFFIX	4	ishd	1	1	RARE
SUFFIX	4	ishe	1	1	RARE
SUFFIX	4	ishy	2	2	RARE
SUFFIX	4	isin	1	1	RARE
SUFFIX	4	isog	1	1	RARE
SUFFIX	4	isol	2	2	RARE
SUFFIX	4	ithy	11	16	PRODUCTIVE
SUFFIX	4	izan	1	1	RARE
SUFFIX	4	jajy	1	1	RARE
SUFFIX	4	kady	3	6	RARE
SUFFIX	4	kahy	1	1	RARE
SUFFIX	4	kaii	2	2	RARE
SUFFIX	4	kail	3	3	RARE
SUFFIX	4	kaim	4	4	RARE
SUFFIX	4	kain	58	644	PRODUCTIVE
SUFFIX	4	kaio	1	1	RARE
SUFFIX	4	kair	19	84	PRODUCTIVE
SUFFIX	4	kais	2	2	RARE
SUFFIX	4	kaix	1	1	RARE
SUFFIX	4	kaiy	1	1	RARE
SUFFIX	4	kaky	1	1	RARE
SUFFIX	4	kala	1	1	RARE
SUFFIX	4	kald	4	4	RARE
SUFFIX	4	kalm	1	1	RARE
SUFFIX	4	kalo	1	2	RARE
SUFFIX	4	kals	2	2	RARE
SUFFIX	4	kaly	15	62	PRODUCTIVE
SUFFIX	4	kamo	1	1	RARE
SUFFIX	4	kaos	1	1	RARE
SUFFIX	4	karc	1	1	RARE
SUFFIX	4	kard	1	1	RARE
SUFFIX	4	karo	2	2	RARE
SUFFIX	4	kary	8	24	RARE
SUFFIX	4	kasd	1	1	RARE
SUFFIX	4	kccs	1	1	RARE
SUFFIX	4	kcha	1	1	RARE
SUFFIX	4	kchd	3	13	RARE
SUFFIX	4	kche	2	2	RARE
SUFFIX	4	kchg	1	1	RARE
SUFFIX	4	kcho	10	38	PRODUCTIVE
SUFFIX	4	kchr	1	1	RARE
SUFFIX	4	kchs	6	6	RARE
SUFFIX	4	kchy	38	237	PRODUCTIVE
SUFFIX	4	kcom	1	1	RARE
SUFFIX	4	keal	10	26	PRODUCTIVE
SUFFIX	4	keam	3	6	RARE
SUFFIX	4	kear	6	20	RARE
SUFFIX	4	kedl	1	1	RARE
SUFFIX	4	keds	1	1	RARE
SUFFIX	4	kedy	41	570	PRODUCTIVE
SUFFIX	4	keea	3	4	RARE
SUFFIX	4	keeb	1	1	RARE
SUFFIX	4	keed	6	31	RARE
SUFFIX	4	keee	2	2	RARE
SUFFIX	4	keeg	1	1	RARE
SUFFIX	4	keek	1	1	RARE
SUFFIX	4	keel	2	2	RARE
SUFFIX	4	keem	2	2	RARE
SUFFIX	4	keeo	12	69	PRODUCTIVE
SUFFIX	4	kees	8	42	RARE
SUFFIX	4	keey	69	805	PRODUCTIVE
SUFFIX	4	keod	7	19	RARE
SUFFIX	4	keog	2	2	RARE
SUFFIX	4	keol	19	179	PRODUCTIVE
SUFFIX	4	keom	4	8	RARE
SUFFIX	4	keor	15	65	PRODUCTIVE
SUFFIX	4	keos	7	25	RARE
SUFFIX	4	keot	1	1	RARE
SUFFIX	4	keoy	3	6	RARE
SUFFIX	4	kesd	2	2	RARE
SUFFIX	4	kesh	1	1	RARE
SUFFIX	4	kesy	2	2	RARE
SUFFIX	4	keyl	1	1	RARE
SUFFIX	4	keys	3	3	RARE
SUFFIX	4	khal	5	12	RARE
SUFFIX	4	kham	3	5	RARE
SUFFIX	4	khan	1	1	RARE
SUFFIX	4	khar	4	7	RARE
SUFFIX	4	khas	1	1	RARE
SUFFIX	4	khdy	9	27	RARE
SUFFIX	4	khed	4	5	RARE
SUFFIX	4	kheo	3	4	RARE
SUFFIX	4	khes	1	1	RARE
SUFFIX	4	khey	28	144	PRODUCTIVE
SUFFIX	4	khhy	13	23	PRODUCTIVE
SUFFIX	4	khia	1	1	RARE
SUFFIX	4	khod	1	1	RARE
SUFFIX	4	khol	9	41	RARE
SUFFIX	4	khom	2	2	RARE
SUFFIX	4	khor	6	15	RARE
SUFFIX	4	khos	3	5	RARE
SUFFIX	4	khoy	1	1	RARE
SUFFIX	4	khsy	2	2	RARE
SUFFIX	4	kiin	3	4	RARE
SUFFIX	4	kiir	2	2	RARE
SUFFIX	4	kldy	1	1	RARE
SUFFIX	4	klor	2	2	RARE
SUFFIX	4	koal	1	1	RARE
SUFFIX	4	koda	1	1	RARE
SUFFIX	4	kodl	1	1	RARE
SUFFIX	4	kody	10	43	PRODUCTIVE
SUFFIX	4	koes	1	1	RARE
SUFFIX	4	koey	1	1	RARE
SUFFIX	4	kohy	2	2	RARE
SUFFIX	4	koin	1	1	RARE
SUFFIX	4	koky	1	1	RARE
SUFFIX	4	kold	1	1	RARE
SUFFIX	4	kolg	1	1	RARE
SUFFIX	4	kolo	1	2	RARE
SUFFIX	4	kols	1	2	RARE
SUFFIX	4	koly	6	11	RARE
SUFFIX	4	komo	1	1	RARE
SUFFIX	4	kool	2	2	RARE
SUFFIX	4	kopy	1	1	RARE
SUFFIX	4	kory	5	5	RARE
SUFFIX	4	kosy	1	1	RARE
SUFFIX	4	kozy	1	1	RARE
SUFFIX	4	ksam	1	1	RARE
SUFFIX	4	kshd	3	6	RARE
SUFFIX	4	kshe	1	1	RARE
SUFFIX	4	ksho	4	16	RARE
SUFFIX	4	kshy	17	43	PRODUCTIVE
SUFFIX	4	ksor	1	1	RARE
SUFFIX	4	kydy	3	6	RARE
SUFFIX	4	kyka	1	1	RARE
SUFFIX	4	kyty	1	1	RARE
SUFFIX	4	lade	1	1	RARE
SUFFIX	4	laim	2	2	RARE
SUFFIX	4	lain	19	38	PRODUCTIVE
SUFFIX	4	lair	10	11	PRODUCTIVE
SUFFIX	4	lala	1	1	RARE
SUFFIX	4	lald	2	2	RARE
SUFFIX	4	lalg	1	1	RARE
SUFFIX	4	lals	3	3	RARE
SUFFIX	4	laly	9	12	RARE
SUFFIX	4	larl	1	1	RARE
SUFFIX	4	lary	3	4	RARE
SUFFIX	4	lchc	1	1	RARE
SUFFIX	4	lchd	9	11	RARE
SUFFIX	4	lche	1	1	RARE
SUFFIX	4	lchg	2	3	RARE
SUFFIX	4	lchl	4	6	RARE
SUFFIX	4	lcho	2	9	RARE
SUFFIX	4	lchr	1	1	RARE
SUFFIX	4	lchs	6	7	RARE
SUFFIX	4	lchy	21	48	PRODUCTIVE
SUFFIX	4	ldal	10	16	PRODUCTIVE
SUFFIX	4	ldam	14	20	PRODUCTIVE
SUFFIX	4	ldan	3	3	RARE
SUFFIX	4	ldar	14	27	PRODUCTIVE
SUFFIX	4	lddy	1	1	RARE
SUFFIX	4	ldlo	1	1	RARE
SUFFIX	4	ldol	1	2	RARE
SUFFIX	4	ldom	2	2	RARE
SUFFIX	4	ldor	2	3	RARE
SUFFIX	4	ldos	1	1	RARE
SUFFIX	4	ldyl	1	1	RARE
SUFFIX	4	ldyr	1	1	RARE
SUFFIX	4	leed	2	2	RARE
SUFFIX	4	leeg	1	1	RARE
SUFFIX	4	leey	4	6	RARE
SUFFIX	4	leky	1	1	RARE
SUFFIX	4	lety	1	1	RARE
SUFFIX	4	lfar	2	2	RARE
SUFFIX	4	lfol	1	1	RARE
SUFFIX	4	lfor	2	2	RARE
SUFFIX	4	lkai	1	1	RARE
SUFFIX	4	lkal	14	33	PRODUCTIVE
SUFFIX	4	lkam	6	23	RARE
SUFFIX	4	lkan	2	2	RARE
SUFFIX	4	lkao	1	1	RARE
SUFFIX	4	lkar	11	70	PRODUCTIVE
SUFFIX	4	lkch	1	1	RARE
SUFFIX	4	lked	2	2	RARE
SUFFIX	4	lkee	1	1	RARE
SUFFIX	4	lkeo	1	3	RARE
SUFFIX	4	lkes	1	1	RARE
SUFFIX	4	lkey	9	27	RARE
SUFFIX	4	lkod	1	1	RARE
SUFFIX	4	lkol	5	10	RARE
SUFFIX	4	lkor	3	7	RARE
SUFFIX	4	lksh	1	1	RARE
SUFFIX	4	lldy	2	3	RARE
SUFFIX	4	llod	1	1	RARE
SUFFIX	4	llor	1	1	RARE
SUFFIX	4	lmom	1	1	RARE
SUFFIX	4	loal	1	1	RARE
SUFFIX	4	loar	1	1	RARE
SUFFIX	4	lody	19	31	PRODUCTIVE
SUFFIX	4	lohy	1	1	RARE
SUFFIX	4	loin	2	2	RARE
SUFFIX	4	loir	1	1	RARE
SUFFIX	4	loky	4	5	RARE
SUFFIX	4	lold	1	1	RARE
SUFFIX	4	lols	6	8	RARE
SUFFIX	4	loly	6	12	RARE
SUFFIX	4	lord	1	1	RARE
SUFFIX	4	loro	2	2	RARE
SUFFIX	4	lory	4	4	RARE
SUFFIX	4	losy	1	1	RARE
SUFFIX	4	loty	3	6	RARE
SUFFIX	4	lpar	1	1	RARE
SUFFIX	4	lqod	1	1	RARE
SUFFIX	4	lray	1	1	RARE
SUFFIX	4	lror	2	2	RARE
SUFFIX	4	lsal	2	2	RARE
SUFFIX	4	lsan	2	2	RARE
SUFFIX	4	lsar	4	4	RARE
SUFFIX	4	lsey	1	1	RARE
SUFFIX	4	lshd	2	2	RARE
SUFFIX	4	lshl	1	1	RARE
SUFFIX	4	lsho	4	6	RARE
SUFFIX	4	lshy	19	31	PRODUCTIVE
SUFFIX	4	lsor	1	1	RARE
SUFFIX	4	lsos	1	1	RARE
SUFFIX	4	ltal	2	5	RARE
SUFFIX	4	ltam	3	3	RARE
SUFFIX	4	ltar	8	9	RARE
SUFFIX	4	ltdy	1	1	RARE
SUFFIX	4	ltey	3	4	RARE
SUFFIX	4	lxar	1	1	RARE
SUFFIX	4	lxor	1	1	RARE
SUFFIX	4	lyly	1	1	RARE
SUFFIX	4	lyrd	1	1	RARE
SUFFIX	4	mamm	1	1	RARE
SUFFIX	4	mchg	1	1	RARE
SUFFIX	4	mchy	2	2	RARE
SUFFIX	4	mdal	1	1	RARE
SUFFIX	4	mdam	1	1	RARE
SUFFIX	4	mody	1	1	RARE
SUFFIX	4	moty	1	1	RARE
SUFFIX	4	mshy	1	1	RARE
SUFFIX	4	naly	2	2	RARE
SUFFIX	4	nary	1	1	RARE
SUFFIX	4	nchy	1	1	RARE
SUFFIX	4	ndar	1	1	RARE
SUFFIX	4	nkar	1	1	RARE
SUFFIX	4	nody	2	3	RARE
SUFFIX	4	noin	1	1	RARE
SUFFIX	4	noly	1	1	RARE
SUFFIX	4	noty	1	1	RARE
SUFFIX	4	ntee	1	1	RARE
SUFFIX	4	oail	1	1	RARE
SUFFIX	4	oain	8	23	RARE
SUFFIX	4	oair	5	10	RARE
SUFFIX	4	oaly	8	9	RARE
SUFFIX	4	oaro	2	2	RARE
SUFFIX	4	oary	4	4	RARE
SUFFIX	4	ocfh	1	1	RARE
SUFFIX	4	ocfy	1	1	RARE
SUFFIX	4	ocho	3	5	RARE
SUFFIX	4	ochs	2	3	RARE
SUFFIX	4	ochy	17	27	PRODUCTIVE
SUFFIX	4	ockh	1	1	RARE
SUFFIX	4	ocki	1	1	RARE
SUFFIX	4	ocko	1	1	RARE
SUFFIX	4	ocky	2	3	RARE
SUFFIX	4	octh	2	2	RARE
SUFFIX	4	octo	1	1	RARE
SUFFIX	4	octy	4	4	RARE
SUFFIX	4	odai	2	2	RARE
SUFFIX	4	odal	42	102	PRODUCTIVE
SUFFIX	4	odam	19	30	PRODUCTIVE
SUFFIX	4	odan	6	7	RARE
SUFFIX	4	odar	52	142	PRODUCTIVE
SUFFIX	4	odas	3	4	RARE
SUFFIX	4	odcf	1	1	RARE
SUFFIX	4	oddy	2	2	RARE
SUFFIX	4	odee	1	1	RARE
SUFFIX	4	oden	1	1	RARE
SUFFIX	4	odey	3	3	RARE
SUFFIX	4	odiy	1	1	RARE
SUFFIX	4	odky	2	2	RARE
SUFFIX	4	odla	1	1	RARE
SUFFIX	4	odls	1	1	RARE
SUFFIX	4	odly	4	4	RARE
SUFFIX	4	odof	1	1	RARE
SUFFIX	4	odol	15	20	PRODUCTIVE
SUFFIX	4	odom	2	2	RARE
SUFFIX	4	odor	9	18	RARE
SUFFIX	4	odos	1	1	RARE
SUFFIX	4	odpy	1	1	RARE
SUFFIX	4	odyd	2	2	RARE
SUFFIX	4	odys	3	3	RARE
SUFFIX	4	oeal	1	1	RARE
SUFFIX	4	oeam	1	1	RARE
SUFFIX	4	oear	5	6	RARE
SUFFIX	4	oeda	1	1	RARE
SUFFIX	4	oedu	1	1	RARE
SUFFIX	4	oedy	3	9	RARE
SUFFIX	4	oeea	1	1	RARE
SUFFIX	4	oeeb	1	1	RARE
SUFFIX	4	oeed	1	1	RARE
SUFFIX	4	oeeo	3	6	RARE
SUFFIX	4	oees	16	30	PRODUCTIVE
SUFFIX	4	oeey	16	38	PRODUCTIVE
SUFFIX	4	oefy	3	3	RARE
SUFFIX	4	oeky	5	8	RARE
SUFFIX	4	oeol	2	6	RARE
SUFFIX	4	oeom	1	1	RARE
SUFFIX	4	oeor	4	5	RARE
SUFFIX	4	oeos	2	2	RARE
SUFFIX	4	oepy	2	2	RARE
SUFFIX	4	oety	3	4	RARE
SUFFIX	4	ofal	1	3	RARE
SUFFIX	4	ofam	1	1	RARE
SUFFIX	4	ofar	3	9	RARE
SUFFIX	4	ofas	1	1	RARE
SUFFIX	4	ofod	1	1	RARE
SUFFIX	4	ofol	4	5	RARE
SUFFIX	4	ofom	1	1	RARE
SUFFIX	4	ofor	1	1	RARE
SUFFIX	4	ogom	1	1	RARE
SUFFIX	4	ohes	1	1	RARE
SUFFIX	4	ohey	1	1	RARE
SUFFIX	4	ohor	2	2	RARE
SUFFIX	4	oiii	1	1	RARE
SUFFIX	4	oiil	1	1	RARE
SUFFIX	4	oiin	47	171	PRODUCTIVE
SUFFIX	4	oiir	10	22	PRODUCTIVE
SUFFIX	4	oiis	2	2	RARE
SUFFIX	4	oiky	1	1	RARE
SUFFIX	4	oiol	1	1	RARE
SUFFIX	4	oiph	1	1	RARE
SUFFIX	4	oiry	2	2	RARE
SUFFIX	4	oity	1	1	RARE
SUFFIX	4	ojam	2	2	RARE
SUFFIX	4	okag	2	2	RARE
SUFFIX	4	okai	1	3	RARE
SUFFIX	4	okal	9	372	RARE
SUFFIX	4	okam	8	68	RARE
SUFFIX	4	okan	4	18	RARE
SUFFIX	4	okar	15	321	PRODUCTIVE
SUFFIX	4	okas	2	7	RARE
SUFFIX	4	okay	1	1	RARE
SUFFIX	4	okch	2	4	RARE
SUFFIX	4	okcy	1	1	RARE
SUFFIX	4	okdy	2	5	RARE
SUFFIX	4	okea	1	1	RARE
SUFFIX	4	oked	3	11	RARE
SUFFIX	4	okee	2	2	RARE
SUFFIX	4	okeg	1	1	RARE
SUFFIX	4	okem	1	1	RARE
SUFFIX	4	okeo	6	36	RARE
SUFFIX	4	oker	1	1	RARE
SUFFIX	4	okes	2	3	RARE
SUFFIX	4	okey	9	194	RARE
SUFFIX	4	okhy	1	1	RARE
SUFFIX	4	okil	2	2	RARE
SUFFIX	4	okod	3	11	RARE
SUFFIX	4	okog	1	1	RARE
SUFFIX	4	okol	10	189	PRODUCTIVE
SUFFIX	4	okom	2	4	RARE
SUFFIX	4	okor	8	79	RARE
SUFFIX	4	okos	2	8	RARE
SUFFIX	4	okoy	2	4	RARE
SUFFIX	4	oksh	2	2	RARE
SUFFIX	4	oksy	1	1	RARE
SUFFIX	4	okyd	5	6	RARE
SUFFIX	4	olal	10	19	PRODUCTIVE
SUFFIX	4	olam	3	8	RARE
SUFFIX	4	olan	2	2	RARE
SUFFIX	4	olar	10	31	PRODUCTIVE
SUFFIX	4	olas	1	1	RARE
SUFFIX	4	olch	2	2	RARE
SUFFIX	4	olcr	1	1	RARE
SUFFIX	4	olda	1	1	RARE
SUFFIX	4	olde	1	1	RARE
SUFFIX	4	oldg	3	3	RARE
SUFFIX	4	olds	1	1	RARE
SUFFIX	4	oldy	55	146	PRODUCTIVE
SUFFIX	4	oley	1	1	RARE
SUFFIX	4	olfy	3	3	RARE
SUFFIX	4	olke	1	1	RARE
SUFFIX	4	olkl	1	1	RARE
SUFFIX	4	olky	13	42	PRODUCTIVE
SUFFIX	4	olls	1	1	RARE
SUFFIX	4	olol	18	36	PRODUCTIVE
SUFFIX	4	olom	5	7	RARE
SUFFIX	4	olor	21	62	PRODUCTIVE
SUFFIX	4	olos	3	4	RARE
SUFFIX	4	oloy	1	1	RARE
SUFFIX	4	olpy	1	1	RARE
SUFFIX	4	olqo	1	1	RARE
SUFFIX	4	olsa	1	1	RARE
SUFFIX	4	olsy	5	6	RARE
SUFFIX	4	olxy	1	1	RARE
SUFFIX	4	olyd	2	2	RARE
SUFFIX	4	oody	1	1	RARE
SUFFIX	4	ooin	1	1	RARE
SUFFIX	4	ooko	1	1	RARE
SUFFIX	4	ooky	1	1	RARE
SUFFIX	4	oopy	1	1	RARE
SUFFIX	4	ooto	1	1	RARE
SUFFIX	4	opai	1	1	RARE
SUFFIX	4	opal	3	13	RARE
SUFFIX	4	opam	4	6	RARE
SUFFIX	4	opar	4	20	RARE
SUFFIX	4	opch	1	2	RARE
SUFFIX	4	opdy	1	1	RARE
SUFFIX	4	opod	1	1	RARE
SUFFIX	4	opol	4	11	RARE
SUFFIX	4	opom	1	1	RARE
SUFFIX	4	opor	3	12	RARE
SUFFIX	4	opos	1	1	RARE
SUFFIX	4	oral	11	23	PRODUCTIVE
SUFFIX	4	oram	7	17	RARE
SUFFIX	4	oran	2	2	RARE
SUFFIX	4	orar	12	21	PRODUCTIVE
SUFFIX	4	ordg	1	1	RARE
SUFFIX	4	ordy	8	10	RARE
SUFFIX	4	orey	1	1	RARE
SUFFIX	4	orky	1	1	RARE
SUFFIX	4	orly	1	1	RARE
SUFFIX	4	oroa	1	1	RARE
SUFFIX	4	orol	11	27	PRODUCTIVE
SUFFIX	4	orom	4	6	RARE
SUFFIX	4	oror	9	19	RARE
SUFFIX	4	oros	1	1	RARE
SUFFIX	4	orsy	2	2	RARE
SUFFIX	4	oryd	1	1	RARE
