n	context	continuation	sequence	count	context_count	conditional_probability	observed_status	corpus_rule
3	ze	c	zec	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	d	zed	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	e	zee	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	f	zef	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	g	zeg	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	h	zeh	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	i	zei	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	j	zej	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	k	zek	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	l	zel	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	m	zem	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	n	zen	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	o	zeo	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	p	zep	1	1	1	OBSERVED	OBSERVED
3	ze	q	zeq	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	r	zer	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	s	zes	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	t	zet	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	u	zeu	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	v	zev	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	x	zex	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	y	zey	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ze	z	zez	0	1	0	UNOBSERVED	NEVER_OBSERVED
4	aar	o	aaro	1	1	1	OBSERVED	OBSERVED
4	ach	e	ache	2	7	0.2857142857	OBSERVED	OBSERVED
4	ach	o	acho	1	7	0.1428571429	OBSERVED	OBSERVED
4	ach	s	achs	1	7	0.1428571429	OBSERVED	OBSERVED
4	ach	y	achy	3	7	0.4285714286	OBSERVED	OBSERVED
4	ack	h	ackh	3	3	1	OBSERVED	OBSERVED
4	acp	h	acph	1	1	1	OBSERVED	OBSERVED
4	act	h	acth	3	4	0.75	OBSERVED	OBSERVED
4	act	y	acty	1	4	0.25	OBSERVED	OBSERVED
4	ada	g	adag	2	18	0.1111111111	OBSERVED	OBSERVED
4	ada	i	adai	8	18	0.4444444444	OBSERVED	OBSERVED
4	ada	l	adal	1	18	0.05555555556	OBSERVED	OBSERVED
4	ada	m	adam	3	18	0.1666666667	OBSERVED	OBSERVED
4	ada	r	adar	3	18	0.1666666667	OBSERVED	OBSERVED
4	ada	s	adas	1	18	0.05555555556	OBSERVED	OBSERVED
4	adc	h	adch	2	2	1	OBSERVED	OBSERVED
4	ade	e	adee	1	1	1	OBSERVED	OBSERVED
4	ado	l	adol	1	2	0.5	OBSERVED	OBSERVED
4	ado	r	ador	1	2	0.5	OBSERVED	OBSERVED
4	aed	a	aeda	1	1	1	OBSERVED	OBSERVED
4	aee	a	aeea	1	4	0.25	OBSERVED	OBSERVED
4	aee	o	aeeo	1	4	0.25	OBSERVED	OBSERVED
4	aee	p	aeep	1	4	0.25	OBSERVED	OBSERVED
4	aee	s	aees	1	4	0.25	OBSERVED	OBSERVED
4	aei	i	aeii	1	1	1	OBSERVED	OBSERVED
4	aek	y	aeky	1	1	1	OBSERVED	OBSERVED
4	aes	y	aesy	1	1	1	OBSERVED	OBSERVED
4	afa	l	afal	1	1	1	OBSERVED	OBSERVED
4	aga	i	agai	1	1	1	OBSERVED	OBSERVED
4	aic	h	aich	4	6	0.6666666667	OBSERVED	OBSERVED
4	aic	k	aick	1	6	0.1666666667	OBSERVED	OBSERVED
4	aic	t	aict	1	6	0.1666666667	OBSERVED	OBSERVED
4	aid	a	aida	1	5	0.2	OBSERVED	OBSERVED
4	aid	y	aidy	4	5	0.8	OBSERVED	OBSERVED
4	aie	s	aies	1	1	1	OBSERVED	OBSERVED
4	aif	h	aifh	3	5	0.6	OBSERVED	OBSERVED
4	aif	o	aifo	1	5	0.2	OBSERVED	OBSERVED
4	aif	y	aify	1	5	0.2	OBSERVED	OBSERVED
4	aih	c	aihc	1	1	1	OBSERVED	OBSERVED
4	aii	a	aiia	1	4290	0.0002331002331	OBSERVED	OBSERVED
4	aii	c	aiic	3	4290	0.0006993006993	OBSERVED	OBSERVED
4	aii	d	aiid	13	4290	0.00303030303	OBSERVED	OBSERVED
4	aii	g	aiig	2	4290	0.0004662004662	OBSERVED	OBSERVED
4	aii	h	aiih	1	4290	0.0002331002331	OBSERVED	OBSERVED
4	aii	i	aiii	136	4290	0.0317016317	OBSERVED	OBSERVED
4	aii	j	aiij	1	4290	0.0002331002331	OBSERVED	OBSERVED
4	aii	k	aiik	7	4290	0.001631701632	OBSERVED	OBSERVED
4	aii	l	aiil	13	4290	0.00303030303	OBSERVED	OBSERVED
4	aii	m	aiim	10	4290	0.002331002331	OBSERVED	OBSERVED
4	aii	n	aiin	3949	4290	0.9205128205	OBSERVED	OBSERVED
4	aii	o	aiio	8	4290	0.001864801865	OBSERVED	OBSERVED
4	aii	p	aiip	1	4290	0.0002331002331	OBSERVED	OBSERVED
4	aii	r	aiir	132	4290	0.03076923077	OBSERVED	OBSERVED
4	aii	s	aiis	11	4290	0.002564102564	OBSERVED	OBSERVED
4	aii	t	aiit	1	4290	0.0002331002331	OBSERVED	OBSERVED
4	aii	y	aiiy	1	4290	0.0002331002331	OBSERVED	OBSERVED
4	aik	a	aika	1	22	0.04545454545	OBSERVED	OBSERVED
4	aik	c	aikc	3	22	0.1363636364	OBSERVED	OBSERVED
4	aik	e	aike	2	22	0.09090909091	OBSERVED	OBSERVED
4	aik	h	aikh	14	22	0.6363636364	OBSERVED	OBSERVED
4	aik	y	aiky	2	22	0.09090909091	OBSERVED	OBSERVED
4	ail	c	ailc	1	11	0.09090909091	OBSERVED	OBSERVED
4	ail	d	aild	7	11	0.6363636364	OBSERVED	OBSERVED
4	ail	o	ailo	1	11	0.09090909091	OBSERVED	OBSERVED
4	ail	y	aily	2	11	0.1818181818	OBSERVED	OBSERVED
4	aim	d	aimd	1	4	0.25	OBSERVED	OBSERVED
4	aim	g	aimg	1	4	0.25	OBSERVED	OBSERVED
4	aim	y	aimy	2	4	0.5	OBSERVED	OBSERVED
4	ain	a	aina	7	29	0.2413793103	OBSERVED	OBSERVED
4	ain	c	ainc	1	29	0.03448275862	OBSERVED	OBSERVED
4	ain	d	aind	2	29	0.06896551724	OBSERVED	OBSERVED
4	ain	k	aink	1	29	0.03448275862	OBSERVED	OBSERVED
4	ain	l	ainl	1	29	0.03448275862	OBSERVED	OBSERVED
4	ain	o	aino	7	29	0.2413793103	OBSERVED	OBSERVED
4	ain	y	ainy	10	29	0.3448275862	OBSERVED	OBSERVED
4	aio	d	aiod	1	1	1	OBSERVED	OBSERVED
4	aip	a	aipa	1	13	0.07692307692	OBSERVED	OBSERVED
4	aip	c	aipc	1	13	0.07692307692	OBSERVED	OBSERVED
4	aip	h	aiph	8	13	0.6153846154	OBSERVED	OBSERVED
4	aip	o	aipo	1	13	0.07692307692	OBSERVED	OBSERVED
4	aip	y	aipy	2	13	0.1538461538	OBSERVED	OBSERVED
4	air	a	aira	37	122	0.3032786885	OBSERVED	OBSERVED
4	air	c	airc	5	122	0.04098360656	OBSERVED	OBSERVED
4	air	d	aird	4	122	0.03278688525	OBSERVED	OBSERVED
4	air	g	airg	1	122	0.008196721311	OBSERVED	OBSERVED
4	air	i	airi	6	122	0.04918032787	OBSERVED	OBSERVED
4	air	k	airk	1	122	0.008196721311	OBSERVED	OBSERVED
4	air	l	airl	1	122	0.008196721311	OBSERVED	OBSERVED
4	air	n	airn	1	122	0.008196721311	OBSERVED	OBSERVED
4	air	o	airo	45	122	0.368852459	OBSERVED	OBSERVED
4	air	s	airs	1	122	0.008196721311	OBSERVED	OBSERVED
4	air	y	airy	20	122	0.1639344262	OBSERVED	OBSERVED
4	ais	a	aisa	3	9	0.3333333333	OBSERVED	OBSERVED
4	ais	h	aish	2	9	0.2222222222	OBSERVED	OBSERVED
4	ais	i	aisi	1	9	0.1111111111	OBSERVED	OBSERVED
4	ais	l	aisl	1	9	0.1111111111	OBSERVED	OBSERVED
4	ais	o	aiso	1	9	0.1111111111	OBSERVED	OBSERVED
4	ais	y	aisy	1	9	0.1111111111	OBSERVED	OBSERVED
4	ait	a	aita	1	11	0.09090909091	OBSERVED	OBSERVED
4	ait	h	aith	10	11	0.9090909091	OBSERVED	OBSERVED
4	aiz	a	aiza	1	1	1	OBSERVED	OBSERVED
4	aja	m	ajam	1	1	1	OBSERVED	OBSERVED
4	aka	i	akai	8	16	0.5	OBSERVED	OBSERVED
4	aka	l	akal	3	16	0.1875	OBSERVED	OBSERVED
4	aka	m	akam	1	16	0.0625	OBSERVED	OBSERVED
4	aka	r	akar	3	16	0.1875	OBSERVED	OBSERVED
4	aka	s	akas	1	16	0.0625	OBSERVED	OBSERVED
4	akc	h	akch	3	3	1	OBSERVED	OBSERVED
4	ake	e	akee	1	6	0.1666666667	OBSERVED	OBSERVED
4	ake	g	akeg	1	6	0.1666666667	OBSERVED	OBSERVED
4	ake	o	akeo	3	6	0.5	OBSERVED	OBSERVED
4	ake	y	akey	1	6	0.1666666667	OBSERVED	OBSERVED
4	ako	c	akoc	1	3	0.3333333333	OBSERVED	OBSERVED
4	ako	d	akod	1	3	0.3333333333	OBSERVED	OBSERVED
4	ako	l	akol	1	3	0.3333333333	OBSERVED	OBSERVED
4	ala	d	alad	1	156	0.00641025641	OBSERVED	OBSERVED
4	ala	i	alai	43	156	0.2756410256	OBSERVED	OBSERVED
4	ala	l	alal	48	156	0.3076923077	OBSERVED	OBSERVED
4	ala	m	alam	28	156	0.1794871795	OBSERVED	OBSERVED
4	ala	r	alar	35	156	0.2243589744	OBSERVED	OBSERVED
4	ala	s	alas	1	156	0.00641025641	OBSERVED	OBSERVED
4	alc	f	alcf	1	110	0.009090909091	OBSERVED	OBSERVED
4	alc	h	alch	107	110	0.9727272727	OBSERVED	OBSERVED
4	alc	k	alck	1	110	0.009090909091	OBSERVED	OBSERVED
4	alc	p	alcp	1	110	0.009090909091	OBSERVED	OBSERVED
4	ald	a	alda	45	154	0.2922077922	OBSERVED	OBSERVED
4	ald	e	alde	1	154	0.006493506494	OBSERVED	OBSERVED
4	ald	g	aldg	1	154	0.006493506494	OBSERVED	OBSERVED
4	ald	i	aldi	1	154	0.006493506494	OBSERVED	OBSERVED
4	ald	l	aldl	1	154	0.006493506494	OBSERVED	OBSERVED
4	ald	o	aldo	2	154	0.01298701299	OBSERVED	OBSERVED
4	ald	y	aldy	103	154	0.6688311688	OBSERVED	OBSERVED
4	ale	e	alee	3	9	0.3333333333	OBSERVED	OBSERVED
4	ale	f	alef	1	9	0.1111111111	OBSERVED	OBSERVED
4	ale	k	alek	2	9	0.2222222222	OBSERVED	OBSERVED
4	ale	p	alep	1	9	0.1111111111	OBSERVED	OBSERVED
4	ale	s	ales	1	9	0.1111111111	OBSERVED	OBSERVED
4	ale	t	alet	1	9	0.1111111111	OBSERVED	OBSERVED
4	alf	c	alfc	1	3	0.3333333333	OBSERVED	OBSERVED
4	alf	o	alfo	1	3	0.3333333333	OBSERVED	OBSERVED
4	alf	s	alfs	1	3	0.3333333333	OBSERVED	OBSERVED
4	ali	f	alif	1	1	1	OBSERVED	OBSERVED
4	alk	a	alka	45	84	0.5357142857	OBSERVED	OBSERVED
4	alk	c	alkc	5	84	0.05952380952	OBSERVED	OBSERVED
4	alk	e	alke	20	84	0.2380952381	OBSERVED	OBSERVED
4	alk	l	alkl	1	84	0.0119047619	OBSERVED	OBSERVED
4	alk	s	alks	2	84	0.02380952381	OBSERVED	OBSERVED
4	alk	y	alky	11	84	0.130952381	OBSERVED	OBSERVED
4	all	a	alla	1	3	0.3333333333	OBSERVED	OBSERVED
4	all	c	allc	1	3	0.3333333333	OBSERVED	OBSERVED
4	all	y	ally	1	3	0.3333333333	OBSERVED	OBSERVED
4	alo	a	aloa	2	154	0.01298701299	OBSERVED	OBSERVED
4	alo	c	aloc	1	154	0.006493506494	OBSERVED	OBSERVED
4	alo	d	alod	27	154	0.1753246753	OBSERVED	OBSERVED
4	alo	e	aloe	3	154	0.01948051948	OBSERVED	OBSERVED
4	alo	i	aloi	7	154	0.04545454545	OBSERVED	OBSERVED
4	alo	k	alok	2	154	0.01298701299	OBSERVED	OBSERVED
4	alo	l	alol	44	154	0.2857142857	OBSERVED	OBSERVED
4	alo	m	alom	12	154	0.07792207792	OBSERVED	OBSERVED
4	alo	r	alor	46	154	0.2987012987	OBSERVED	OBSERVED
4	alo	s	alos	9	154	0.05844155844	OBSERVED	OBSERVED
4	alo	y	aloy	1	154	0.006493506494	OBSERVED	OBSERVED
4	alp	c	alpc	2	3	0.6666666667	OBSERVED	OBSERVED
4	alp	y	alpy	1	3	0.3333333333	OBSERVED	OBSERVED
4	alr	o	alro	1	2	0.5	OBSERVED	OBSERVED
4	alr	y	alry	1	2	0.5	OBSERVED	OBSERVED
4	als	a	alsa	5	60	0.08333333333	OBSERVED	OBSERVED
4	als	h	alsh	49	60	0.8166666667	OBSERVED	OBSERVED
4	als	y	alsy	6	60	0.1	OBSERVED	OBSERVED
4	alt	a	alta	2	6	0.3333333333	OBSERVED	OBSERVED
4	alt	e	alte	4	6	0.6666666667	OBSERVED	OBSERVED
4	alx	a	alxa	1	2	0.5	OBSERVED	OBSERVED
4	alx	y	alxy	1	2	0.5	OBSERVED	OBSERVED
4	aly	c	alyc	1	11	0.09090909091	OBSERVED	OBSERVED
4	aly	d	alyd	2	11	0.1818181818	OBSERVED	OBSERVED
4	aly	k	alyk	1	11	0.09090909091	OBSERVED	OBSERVED
4	aly	r	alyr	1	11	0.09090909091	OBSERVED	OBSERVED
4	aly	s	alys	5	11	0.4545454545	OBSERVED	OBSERVED
4	aly	t	alyt	1	11	0.09090909091	OBSERVED	OBSERVED
4	ama	l	amal	1	6	0.1666666667	OBSERVED	OBSERVED
4	ama	m	amam	3	6	0.5	OBSERVED	OBSERVED
4	ama	n	aman	1	6	0.1666666667	OBSERVED	OBSERVED
4	ama	r	amar	1	6	0.1666666667	OBSERVED	OBSERVED
4	amc	h	amch	3	3	1	OBSERVED	OBSERVED
4	amd	a	amda	2	6	0.3333333333	OBSERVED	OBSERVED
4	amd	y	amdy	4	6	0.6666666667	OBSERVED	OBSERVED
4	amo	d	amod	1	4	0.25	OBSERVED	OBSERVED
4	amo	m	amom	2	4	0.5	OBSERVED	OBSERVED
4	amo	t	amot	1	4	0.25	OBSERVED	OBSERVED
4	ams	h	amsh	1	1	1	OBSERVED	OBSERVED
4	ana	m	anam	1	1	1	OBSERVED	OBSERVED
4	ano	l	anol	1	1	1	OBSERVED	OBSERVED
4	aok	y	aoky	1	1	1	OBSERVED	OBSERVED
4	aol	k	aolk	1	1	1	OBSERVED	OBSERVED
4	aor	a	aora	2	2	1	OBSERVED	OBSERVED
4	apc	h	apch	2	2	1	OBSERVED	OBSERVED
4	ape	e	apee	1	1	1	OBSERVED	OBSERVED
4	ara	d	arad	3	267	0.01123595506	OBSERVED	OBSERVED
4	ara	g	arag	2	267	0.007490636704	OBSERVED	OBSERVED
4	ara	i	arai	66	267	0.2471910112	OBSERVED	OBSERVED
4	ara	l	aral	74	267	0.2771535581	OBSERVED	OBSERVED
4	ara	m	aram	60	267	0.2247191011	OBSERVED	OBSERVED
4	ara	n	aran	6	267	0.02247191011	OBSERVED	OBSERVED
4	ara	r	arar	52	267	0.1947565543	OBSERVED	OBSERVED
4	ara	s	aras	2	267	0.007490636704	OBSERVED	OBSERVED
4	ara	y	aray	2	267	0.007490636704	OBSERVED	OBSERVED
4	arc	h	arch	35	36	0.9722222222	OBSERVED	OBSERVED
4	arc	r	arcr	1	36	0.02777777778	OBSERVED	OBSERVED
4	ard	a	arda	10	25	0.4	OBSERVED	OBSERVED
4	ard	s	ards	1	25	0.04	OBSERVED	OBSERVED
4	ard	y	ardy	14	25	0.56	OBSERVED	OBSERVED
4	are	e	aree	1	3	0.3333333333	OBSERVED	OBSERVED
4	are	m	arem	1	3	0.3333333333	OBSERVED	OBSERVED
4	are	u	areu	1	3	0.3333333333	OBSERVED	OBSERVED
4	ari	e	arie	1	7	0.1428571429	OBSERVED	OBSERVED
4	ari	i	arii	5	7	0.7142857143	OBSERVED	OBSERVED
4	ari	n	arin	1	7	0.1428571429	OBSERVED	OBSERVED
4	ark	a	arka	1	3	0.3333333333	OBSERVED	OBSERVED
4	ark	e	arke	2	3	0.6666666667	OBSERVED	OBSERVED
4	aro	a	aroa	2	122	0.01639344262	OBSERVED	OBSERVED
4	aro	c	aroc	1	122	0.008196721311	OBSERVED	OBSERVED
4	aro	d	arod	34	122	0.2786885246	OBSERVED	OBSERVED
4	aro	e	aroe	1	122	0.008196721311	OBSERVED	OBSERVED
4	aro	i	aroi	3	122	0.02459016393	OBSERVED	OBSERVED
4	aro	j	aroj	1	122	0.008196721311	OBSERVED	OBSERVED
4	aro	k	arok	2	122	0.01639344262	OBSERVED	OBSERVED
4	aro	l	arol	38	122	0.3114754098	OBSERVED	OBSERVED
4	aro	m	arom	9	122	0.0737704918	OBSERVED	OBSERVED
4	aro	o	aroo	1	122	0.008196721311	OBSERVED	OBSERVED
4	aro	p	arop	1	122	0.008196721311	OBSERVED	OBSERVED
4	aro	r	aror	20	122	0.1639344262	OBSERVED	OBSERVED
4	aro	s	aros	6	122	0.04918032787	OBSERVED	OBSERVED
4	aro	t	arot	1	122	0.008196721311	OBSERVED	OBSERVED
4	aro	y	aroy	2	122	0.01639344262	OBSERVED	OBSERVED
4	arp	c	arpc	2	2	1	OBSERVED	OBSERVED
4	ars	a	arsa	1	14	0.07142857143	OBSERVED	OBSERVED
4	ars	h	arsh	13	14	0.9285714286	OBSERVED	OBSERVED
4	art	a	arta	1	1	1	OBSERVED	OBSERVED
4	arx	o	arxo	1	2	0.5	OBSERVED	OBSERVED
4	arx	y	arxy	1	2	0.5	OBSERVED	OBSERVED
4	ary	c	aryc	1	6	0.1666666667	OBSERVED	OBSERVED
4	ary	d	aryd	2	6	0.3333333333	OBSERVED	OBSERVED
4	ary	l	aryl	2	6	0.3333333333	OBSERVED	OBSERVED
4	ary	t	aryt	1	6	0.1666666667	OBSERVED	OBSERVED
4	asa	d	asad	1	8	0.125	OBSERVED	OBSERVED
4	asa	i	asai	1	8	0.125	OBSERVED	OBSERVED
4	asa	l	asal	4	8	0.5	OBSERVED	OBSERVED
4	asa	m	asam	1	8	0.125	OBSERVED	OBSERVED
4	asa	s	asas	1	8	0.125	OBSERVED	OBSERVED
4	asc	h	asch	1	1	1	OBSERVED	OBSERVED
4	ase	k	asek	1	2	0.5	OBSERVED	OBSERVED
4	ase	s	ases	1	2	0.5	OBSERVED	OBSERVED
4	ash	a	asha	1	6	0.1666666667	OBSERVED	OBSERVED
4	ash	e	ashe	1	6	0.1666666667	OBSERVED	OBSERVED
4	ash	g	ashg	1	6	0.1666666667	OBSERVED	OBSERVED
4	ash	s	ashs	1	6	0.1666666667	OBSERVED	OBSERVED
4	ash	y	ashy	2	6	0.3333333333	OBSERVED	OBSERVED
4	asi	i	asii	1	1	1	OBSERVED	OBSERVED
4	aso	l	asol	2	3	0.6666666667	OBSERVED	OBSERVED
4	aso	r	asor	1	3	0.3333333333	OBSERVED	OBSERVED
4	ata	i	atai	1	4	0.25	OBSERVED	OBSERVED
4	ata	m	atam	1	4	0.25	OBSERVED	OBSERVED
4	ata	r	atar	2	4	0.5	OBSERVED	OBSERVED
4	atc	h	atch	1	1	1	OBSERVED	OBSERVED
4	ate	e	atee	2	3	0.6666666667	OBSERVED	OBSERVED
4	ate	o	ateo	1	3	0.3333333333	OBSERVED	OBSERVED
4	ato	l	atol	1	1	1	OBSERVED	OBSERVED
4	axo	r	axor	1	1	1	OBSERVED	OBSERVED
4	ayc	t	ayct	1	1	1	OBSERVED	OBSERVED
4	ayd	y	aydy	1	1	1	OBSERVED	OBSERVED
4	ayk	a	ayka	1	1	1	OBSERVED	OBSERVED
4	ayt	y	ayty	1	1	1	OBSERVED	OBSERVED
4	aza	i	azai	1	1	1	OBSERVED	OBSERVED
4	cae	k	caek	1	1	1	OBSERVED	OBSERVED
4	cfa	i	cfai	1	2	0.5	OBSERVED	OBSERVED
4	cfa	r	cfar	1	2	0.5	OBSERVED	OBSERVED
4	cfh	a	cfha	6	73	0.08219178082	OBSERVED	OBSERVED
4	cfh	d	cfhd	6	73	0.08219178082	OBSERVED	OBSERVED
4	cfh	e	cfhe	15	73	0.2054794521	OBSERVED	OBSERVED
4	cfh	h	cfhh	7	73	0.09589041096	OBSERVED	OBSERVED
4	cfh	o	cfho	14	73	0.1917808219	OBSERVED	OBSERVED
4	cfh	s	cfhs	1	73	0.01369863014	OBSERVED	OBSERVED
4	cfh	y	cfhy	24	73	0.3287671233	OBSERVED	OBSERVED
4	cha	c	chac	1	487	0.00205338809	OBSERVED	OBSERVED
4	cha	d	chad	5	487	0.01026694045	OBSERVED	OBSERVED
4	cha	g	chag	1	487	0.00205338809	OBSERVED	OBSERVED
4	cha	i	chai	125	487	0.2566735113	OBSERVED	OBSERVED
4	cha	j	chaj	1	487	0.00205338809	OBSERVED	OBSERVED
4	cha	k	chak	4	487	0.008213552361	OBSERVED	OBSERVED
4	cha	l	chal	127	487	0.2607802875	OBSERVED	OBSERVED
4	cha	m	cham	38	487	0.07802874743	OBSERVED	OBSERVED
4	cha	n	chan	15	487	0.03080082136	OBSERVED	OBSERVED
4	cha	p	chap	2	487	0.004106776181	OBSERVED	OBSERVED
4	cha	r	char	163	487	0.3347022587	OBSERVED	OBSERVED
4	cha	s	chas	5	487	0.01026694045	OBSERVED	OBSERVED
4	chc	f	chcf	14	456	0.03070175439	OBSERVED	OBSERVED
4	chc	h	chch	18	456	0.03947368421	OBSERVED	OBSERVED
4	chc	k	chck	252	456	0.5526315789	OBSERVED	OBSERVED
4	chc	p	chcp	30	456	0.06578947368	OBSERVED	OBSERVED
4	chc	t	chct	142	456	0.3114035088	OBSERVED	OBSERVED
4	chd	a	chda	186	798	0.2330827068	OBSERVED	OBSERVED
4	chd	c	chdc	2	798	0.002506265664	OBSERVED	OBSERVED
4	chd	d	chdd	2	798	0.002506265664	OBSERVED	OBSERVED
4	chd	e	chde	7	798	0.008771929825	OBSERVED	OBSERVED
4	chd	g	chdg	1	798	0.001253132832	OBSERVED	OBSERVED
4	chd	l	chdl	4	798	0.005012531328	OBSERVED	OBSERVED
4	chd	m	chdm	1	798	0.001253132832	OBSERVED	OBSERVED
4	chd	o	chdo	28	798	0.0350877193	OBSERVED	OBSERVED
4	chd	p	chdp	2	798	0.002506265664	OBSERVED	OBSERVED
4	chd	s	chds	1	798	0.001253132832	OBSERVED	OBSERVED
4	chd	y	chdy	564	798	0.7067669173	OBSERVED	OBSERVED
4	che	a	chea	165	5073	0.03252513306	OBSERVED	OBSERVED
4	che	c	chec	133	5073	0.02621722846	OBSERVED	OBSERVED
4	che	d	ched	1581	5073	0.3116499113	OBSERVED	OBSERVED
4	che	e	chee	766	5073	0.1509954662	OBSERVED	OBSERVED
4	che	f	chef	19	5073	0.003745318352	OBSERVED	OBSERVED
4	che	g	cheg	7	5073	0.00137985413	OBSERVED	OBSERVED
4	che	i	chei	1	5073	0.0001971220185	OBSERVED	OBSERVED
4	che	k	chek	194	5073	0.03824167159	OBSERVED	OBSERVED
4	che	l	chel	1	5073	0.0001971220185	OBSERVED	OBSERVED
4	che	o	cheo	1079	5073	0.212694658	OBSERVED	OBSERVED
4	che	p	chep	41	5073	0.00808200276	OBSERVED	OBSERVED
4	che	r	cher	6	5073	0.001182732111	OBSERVED	OBSERVED
4	che	s	ches	82	5073	0.01616400552	OBSERVED	OBSERVED
4	che	t	chet	90	5073	0.01774098167	OBSERVED	OBSERVED
4	che	y	chey	908	5073	0.1789867928	OBSERVED	OBSERVED
4	chf	a	chfa	4	7	0.5714285714	OBSERVED	OBSERVED
4	chf	c	chfc	1	7	0.1428571429	OBSERVED	OBSERVED
4	chf	o	chfo	2	7	0.2857142857	OBSERVED	OBSERVED
4	chh	d	chhd	1	6	0.1666666667	OBSERVED	OBSERVED
4	chh	o	chho	2	6	0.3333333333	OBSERVED	OBSERVED
4	chh	s	chhs	1	6	0.1666666667	OBSERVED	OBSERVED
4	chh	t	chht	1	6	0.1666666667	OBSERVED	OBSERVED
4	chh	y	chhy	1	6	0.1666666667	OBSERVED	OBSERVED
4	chi	i	chii	1	4	0.25	OBSERVED	OBSERVED
4	chi	o	chio	2	4	0.5	OBSERVED	OBSERVED
4	chi	y	chiy	1	4	0.25	OBSERVED	OBSERVED
4	chk	a	chka	65	162	0.4012345679	OBSERVED	OBSERVED
4	chk	c	chkc	17	162	0.1049382716	OBSERVED	OBSERVED
4	chk	e	chke	39	162	0.2407407407	OBSERVED	OBSERVED
4	chk	h	chkh	1	162	0.006172839506	OBSERVED	OBSERVED
4	chk	l	chkl	1	162	0.006172839506	OBSERVED	OBSERVED
4	chk	o	chko	14	162	0.08641975309	OBSERVED	OBSERVED
4	chk	s	chks	2	162	0.01234567901	OBSERVED	OBSERVED
4	chk	y	chky	23	162	0.1419753086	OBSERVED	OBSERVED
4	chl	a	chla	6	17	0.3529411765	OBSERVED	OBSERVED
4	chl	c	chlc	2	17	0.1176470588	OBSERVED	OBSERVED
4	chl	d	chld	1	17	0.05882352941	OBSERVED	OBSERVED
4	chl	l	chll	1	17	0.05882352941	OBSERVED	OBSERVED
4	chl	o	chlo	3	17	0.1764705882	OBSERVED	OBSERVED
4	chl	s	chls	2	17	0.1176470588	OBSERVED	OBSERVED
4	chl	y	chly	2	17	0.1176470588	OBSERVED	OBSERVED
4	cho	a	choa	19	2451	0.007751937984	OBSERVED	OBSERVED
4	cho	c	choc	114	2451	0.04651162791	OBSERVED	OBSERVED
4	cho	d	chod	349	2451	0.1423908609	OBSERVED	OBSERVED
4	cho	e	choe	27	2451	0.01101591187	OBSERVED	OBSERVED
4	cho	f	chof	16	2451	0.006527947776	OBSERVED	OBSERVED
4	cho	g	chog	4	2451	0.001631986944	OBSERVED	OBSERVED
4	cho	i	choi	22	2451	0.008975928193	OBSERVED	OBSERVED
4	cho	k	chok	236	2451	0.0962872297	OBSERVED	OBSERVED
4	cho	l	chol	803	2451	0.327621379	OBSERVED	OBSERVED
4	cho	m	chom	27	2451	0.01101591187	OBSERVED	OBSERVED
4	cho	n	chon	5	2451	0.00203998368	OBSERVED	OBSERVED
4	cho	o	choo	7	2451	0.002855977152	OBSERVED	OBSERVED
4	cho	p	chop	26	2451	0.01060791514	OBSERVED	OBSERVED
4	cho	r	chor	511	2451	0.2084863321	OBSERVED	OBSERVED
4	cho	s	chos	85	2451	0.03467972256	OBSERVED	OBSERVED
4	cho	t	chot	179	2451	0.07303141575	OBSERVED	OBSERVED
4	cho	y	choy	21	2451	0.008567931457	OBSERVED	OBSERVED
4	chp	a	chpa	10	31	0.3225806452	OBSERVED	OBSERVED
4	chp	c	chpc	15	31	0.4838709677	OBSERVED	OBSERVED
4	chp	d	chpd	1	31	0.03225806452	OBSERVED	OBSERVED
4	chp	o	chpo	2	31	0.06451612903	OBSERVED	OBSERVED
4	chp	s	chps	2	31	0.06451612903	OBSERVED	OBSERVED
4	chp	y	chpy	1	31	0.03225806452	OBSERVED	OBSERVED
4	chr	a	chra	1	4	0.25	OBSERVED	OBSERVED
4	chr	o	chro	1	4	0.25	OBSERVED	OBSERVED
4	chr	r	chrr	1	4	0.25	OBSERVED	OBSERVED
4	chr	y	chry	1	4	0.25	OBSERVED	OBSERVED
