token	frequency	length_symbols	glyph_composition	initial_glyph	final_glyph	physical_line_coverage	folio_coverage	section_coverage	mean_normalized_line_position	median_normalized_line_position	edit_family_id
schcthy	1	7	s|c|h|c|t|h|y	s	y	1	1	1	0.5	0.5	1
schdes	1	6	s|c|h|d|e|s	s	s	1	1	1	0.7777777778	0.7777777778	1
schdy	4	5	s|c|h|d|y	s	y	4	4	4	0.6438492063	0.6765873016	1
scheaiin	2	8	s|c|h|e|a|i|i|n	s	n	2	2	1	0.2857142857	0.2857142857	1
schedaiir	1	9	s|c|h|e|d|a|i|i|r	s	r	1	1	1	0	0	1
schedair	1	8	s|c|h|e|d|a|i|r	s	r	1	1	1	0	0	1
schedy	7	6	s|c|h|e|d|y	s	y	7	7	3	0.125	0	1
schees	1	6	s|c|h|e|e|s	s	s	1	1	1	0.5	0.5	1
scheey	1	6	s|c|h|e|e|y	s	y	1	1	1	0.5	0.5	1
schekol	1	7	s|c|h|e|k|o|l	s	l	1	1	1	0.75	0.75	1
scheo	2	5	s|c|h|e|o	s	o	2	2	2	0.2291666667	0.2291666667	1
scheom	1	6	s|c|h|e|o|m	s	m	1	1	1	1	1	1
scheor	2	6	s|c|h|e|o|r	s	r	2	2	2	0.358974359	0.358974359	1
scheos	1	6	s|c|h|e|o|s	s	s	1	1	1	0	0	1
sches	1	5	s|c|h|e|s	s	s	1	1	1	0.4545454545	0.4545454545	1
schesy	1	6	s|c|h|e|s|y	s	y	1	1	1	0	0	1
schety	1	6	s|c|h|e|t|y	s	y	1	1	1	1	1	1
schey	6	5	s|c|h|e|y	s	y	6	6	2	0.2831168831	0.2	1
scho	2	4	s|c|h|o	s	o	2	2	1	0.4875	0.4875	1
schoal	1	6	s|c|h|o|a|l	s	l	1	1	1	0.1428571429	0.1428571429	1
schocthhy	1	9	s|c|h|o|c|t|h|h|y	s	y	1	1	1	0	0	1
schodain	1	8	s|c|h|o|d|a|i|n	s	n	1	1	1	0	0	1
schodam	1	7	s|c|h|o|d|a|m	s	m	1	1	1	0.75	0.75	1
schodchy	1	8	s|c|h|o|d|c|h|y	s	y	1	1	1	0.8888888889	0.8888888889	1
schody	1	6	s|c|h|o|d|y	s	y	1	1	1	0.6666666667	0.6666666667	1
schokey	1	7	s|c|h|o|k|e|y	s	y	1	1	1	0	0	1
schol	3	5	s|c|h|o|l	s	l	3	3	1	0.05555555556	0	1
schor	3	5	s|c|h|o|r	s	r	3	3	1	0.2916666667	0	1
schos	1	5	s|c|h|o|s	s	s	1	1	1	1	1	1
schy	2	4	s|c|h|y	s	y	2	2	1	0.2142857143	0.2142857143	1
sckhey	1	6	s|c|k|h|e|y	s	y	1	1	1	0.8571428571	0.8571428571	1
scthey	1	6	s|c|t|h|e|y	s	y	1	1	1	0.7142857143	0.7142857143	1
sdal	1	4	s|d|a|l	s	l	1	1	1	0.4285714286	0.4285714286	1
secheeol	1	8	s|e|c|h|e|e|o|l	s	l	1	1	1	0.2	0.2	949
seeaiir	1	7	s|e|e|a|i|i|r	s	r	1	1	1	0.5	0.5	25
seedy	1	5	s|e|e|d|y	s	y	1	1	1	0.5882352941	0.5882352941	1
seeedy	1	6	s|e|e|e|d|y	s	y	1	1	1	0.935483871	0.935483871	1
seees	1	5	s|e|e|e|s	s	s	1	1	1	0.5	0.5	1
seeey	1	5	s|e|e|e|y	s	y	1	1	1	1	1	1
seekeeey	1	8	s|e|e|k|e|e|e|y	s	y	1	1	1	0.4285714286	0.4285714286	950
seekey	1	6	s|e|e|k|e|y	s	y	1	1	1	0.125	0.125	1
seey	1	4	s|e|e|y	s	y	1	1	1	0.25	0.25	1
sf	1	2	s|f	s	f	1	1	1	0.9333333333	0.9333333333	1
sfal	1	4	s|f|a|l	s	l	1	1	1	0.125	0.125	1
sh	25	2	s|h	s	h	25	24	8	0.3553158529	0.3333333333	1
sha	3	3	s|h|a	s	a	3	3	2	0.6005923901	0.6363636364	1
shachy	1	6	s|h|a|c|h|y	s	y	1	1	1	0.75	0.75	1
shaiiin	1	7	s|h|a|i|i|i|n	s	n	1	1	1	0.5555555556	0.5555555556	1
shaiin	20	6	s|h|a|i|i|n	s	n	20	18	3	0.2988293651	0.225	1
shaikhhy	1	8	s|h|a|i|k|h|h|y	s	y	1	1	1	0.5555555556	0.5555555556	1
shaikhy	2	7	s|h|a|i|k|h|y	s	y	2	2	2	0.2625	0.2625	1
shain	9	5	s|h|a|i|n	s	n	9	8	3	0.3950617284	0	1
shair	1	5	s|h|a|i|r	s	r	1	1	1	0.5	0.5	1
shakol	1	6	s|h|a|k|o|l	s	l	1	1	1	0.2	0.2	1
shal	17	4	s|h|a|l	s	l	17	14	5	0.4038874787	0.3333333333	1
shaldy	1	6	s|h|a|l|d|y	s	y	1	1	1	0.8571428571	0.8571428571	1
shalg	1	5	s|h|a|l|g	s	g	1	1	1	1	1	1
shalkaiin	1	9	s|h|a|l|k|a|i|i|n	s	n	1	1	1	0.2222222222	0.2222222222	951
shalky	2	6	s|h|a|l|k|y	s	y	2	2	1	0.6818181818	0.6818181818	1
shalom	1	6	s|h|a|l|o|m	s	m	1	1	1	0.3333333333	0.3333333333	952
shaly	2	5	s|h|a|l|y	s	y	2	2	2	0.7013888889	0.7013888889	1
sham	6	4	s|h|a|m	s	m	6	5	3	0.75	1	1
shan	6	4	s|h|a|n	s	n	6	6	1	0.8166666667	1	1
shar	34	4	s|h|a|r	s	r	32	29	7	0.3888013947	0.303030303	1
sharal	1	6	s|h|a|r|a|l	s	l	1	1	1	0.375	0.375	1
sharam	3	6	s|h|a|r|a|m	s	m	3	3	2	0.6666666667	1	1
sharpchey	1	9	s|h|a|r|p|c|h|e|y	s	y	1	1	1	0.2857142857	0.2857142857	953
shas	1	4	s|h|a|s	s	s	1	1	1	0.5	0.5	1
shcfhedy	1	8	s|h|c|f|h|e|d|y	s	y	1	1	1	0.6	0.6	1
shcfho	1	6	s|h|c|f|h|o	s	o	1	1	1	0.5	0.5	954
shchdy	1	6	s|h|c|h|d|y	s	y	1	1	1	0.8	0.8	1
shchey	3	6	s|h|c|h|e|y	s	y	3	3	3	0.5358585859	0.4545454545	1
shchs	1	5	s|h|c|h|s	s	s	1	1	1	0	0	1
shchy	2	5	s|h|c|h|y	s	y	2	2	1	0.35	0.35	1
shck	1	4	s|h|c|k	s	k	1	1	1	0.5833333333	0.5833333333	1
shckeey	1	7	s|h|c|k|e|e|y	s	y	1	1	1	0.5	0.5	1
shckh	1	5	s|h|c|k|h	s	h	1	1	1	0.8333333333	0.8333333333	1
shckhaiin	1	9	s|h|c|k|h|a|i|i|n	s	n	1	1	1	0.3	0.3	4
shckhar	1	7	s|h|c|k|h|a|r	s	r	1	1	1	1	1	1
shckhchy	1	8	s|h|c|k|h|c|h|y	s	y	1	1	1	0.6666666667	0.6666666667	1
shckhdchy	1	9	s|h|c|k|h|d|c|h|y	s	y	1	1	1	0.4	0.4	1
shckhdy	3	7	s|h|c|k|h|d|y	s	y	3	3	2	0.5740740741	0.5	1
shckhed	1	7	s|h|c|k|h|e|d	s	d	1	1	1	0.25	0.25	1
shckhedy	6	8	s|h|c|k|h|e|d|y	s	y	5	5	1	0.7996031746	0.7916666667	1
shckhefy	1	8	s|h|c|k|h|e|f|y	s	y	1	1	1	1	1	1
shckheo	1	7	s|h|c|k|h|e|o	s	o	1	1	1	0.5	0.5	1
shckheody	1	9	s|h|c|k|h|e|o|d|y	s	y	1	1	1	0.1666666667	0.1666666667	1
shckheol	1	8	s|h|c|k|h|e|o|l	s	l	1	1	1	0.3	0.3	1
shckhey	11	7	s|h|c|k|h|e|y	s	y	11	10	4	0.4560606061	0.5	1
shckhhy	1	7	s|h|c|k|h|h|y	s	y	1	1	1	0.2857142857	0.2857142857	1
shckhody	1	8	s|h|c|k|h|o|d|y	s	y	1	1	1	0.1818181818	0.1818181818	1
shckhol	1	7	s|h|c|k|h|o|l	s	l	1	1	1	0.5	0.5	1
shckhor	1	7	s|h|c|k|h|o|r	s	r	1	1	1	0.2	0.2	1
shckhy	60	6	s|h|c|k|h|y	s	y	60	29	5	0.4129535217	0.4083333333	1
shcphhy	1	7	s|h|c|p|h|h|y	s	y	1	1	1	0.6666666667	0.6666666667	1
shcphoor	1	8	s|h|c|p|h|o|o|r	s	r	1	1	1	0.5454545455	0.5454545455	955
shcphy	1	6	s|h|c|p|h|y	s	y	1	1	1	0.1428571429	0.1428571429	1
shcthaiin	1	9	s|h|c|t|h|a|i|i|n	s	n	1	1	1	0.1111111111	0.1111111111	4
shcthal	1	7	s|h|c|t|h|a|l	s	l	1	1	1	0	0	1
shcthdy	1	7	s|h|c|t|h|d|y	s	y	1	1	1	0.4545454545	0.4545454545	1
shcthedy	1	8	s|h|c|t|h|e|d|y	s	y	1	1	1	0.7777777778	0.7777777778	1
shctheo	1	7	s|h|c|t|h|e|o	s	o	1	1	1	0	0	1
shcthey	5	7	s|h|c|t|h|e|y	s	y	5	5	4	0.5157936508	0.625	1
shcthhy	4	7	s|h|c|t|h|h|y	s	y	4	4	2	0.4489087302	0.4047619048	1
shcthy	32	6	s|h|c|t|h|y	s	y	32	18	4	0.5367564727	0.5773809524	1
shctysh	1	7	s|h|c|t|y|s|h	s	h	1	1	1	1	1	956
shd	9	3	s|h|d	s	d	9	9	4	0.5543669294	0.6153846154	1
shdaiin	4	7	s|h|d|a|i|i|n	s	n	4	4	3	0.8	1	1
shdair	2	6	s|h|d|a|i|r	s	r	2	2	2	0.1409090909	0.1409090909	1
shdal	4	5	s|h|d|a|l	s	l	4	4	3	0.6431818182	0.65	1
shdaldy	1	7	s|h|d|a|l|d|y	s	y	1	1	1	0.5	0.5	1
shdalky	1	7	s|h|d|a|l|k|y	s	y	1	1	1	0.1111111111	0.1111111111	1
shdalo	1	6	s|h|d|a|l|o	s	o	1	1	1	0.9	0.9	1
shdaly	1	6	s|h|d|a|l|y	s	y	1	1	1	1	1	1
shdam	1	5	s|h|d|a|m	s	m	1	1	1	0.6666666667	0.6666666667	1
shdar	10	5	s|h|d|a|r	s	r	10	9	4	0.5097066822	0.4722222222	1
shdchdy	1	7	s|h|d|c|h|d|y	s	y	1	1	1	0.75	0.75	1
shdchy	1	6	s|h|d|c|h|y	s	y	1	1	1	0.2222222222	0.2222222222	1
shddy	1	5	s|h|d|d|y	s	y	1	1	1	0.625	0.625	1
shdo	1	4	s|h|d|o	s	o	1	1	1	0.1666666667	0.1666666667	1
shdol	1	5	s|h|d|o|l	s	l	1	1	1	0.1	0.1	1
shdor	1	5	s|h|d|o|r	s	r	1	1	1	0.125	0.125	1
shdpchy	1	7	s|h|d|p|c|h|y	s	y	1	1	1	0.7777777778	0.7777777778	1
shdy	45	4	s|h|d|y	s	y	45	33	6	0.4749252599	0.4615384615	1
shdydy	1	6	s|h|d|y|d|y	s	y	1	1	1	0.6	0.6	1
shdykairylam	1	12	s|h|d|y|k|a|i|r|y|l|a|m	s	m	1	1	1	1	1	957
she	28	3	s|h|e	s	e	28	26	7	0.3946208553	0.3333333333	1
shea	1	4	s|h|e|a	s	a	1	1	1	0.1	0.1	1
sheaiin	8	7	s|h|e|a|i|i|n	s	n	8	8	2	0.5171130952	0.4642857143	1
sheain	3	6	s|h|e|a|i|n	s	n	3	3	1	0.3922558923	0.4545454545	1
sheal	18	5	s|h|e|a|l	s	l	18	16	6	0.3591710758	0.2613636364	1
shealol	1	7	s|h|e|a|l|o|l	s	l	1	1	1	0.8571428571	0.8571428571	1
sheals	1	6	s|h|e|a|l|s	s	s	1	1	1	0.9090909091	0.9090909091	1
shealsho	1	8	s|h|e|a|l|s|h|o	s	o	1	1	1	0.08333333333	0.08333333333	958
shealy	1	6	s|h|e|a|l|y	s	y	1	1	1	0.7142857143	0.7142857143	1
sheam	2	5	s|h|e|a|m	s	m	2	2	2	0.6666666667	0.6666666667	1
shear	24	5	s|h|e|a|r	s	r	24	20	6	0.5004832002	0.5505050505	1
sheas	1	5	s|h|e|a|s	s	s	1	1	1	1	1	1
shechol	1	7	s|h|e|c|h|o|l	s	l	1	1	1	0.3333333333	0.3333333333	1
shechy	2	6	s|h|e|c|h|y	s	y	2	2	2	0.4454545455	0.4454545455	1
sheckeey	1	8	s|h|e|c|k|e|e|y	s	y	1	1	1	0.1111111111	0.1111111111	1
sheckhal	2	8	s|h|e|c|k|h|a|l	s	l	2	2	1	0.4821428571	0.4821428571	959
sheckhdy	2	8	s|h|e|c|k|h|d|y	s	y	2	2	1	0.6785714286	0.6785714286	1
sheckhedy	4	9	s|h|e|c|k|h|e|d|y	s	y	4	4	2	0.6541666667	0.6458333333	1
sheckhey	4	8	s|h|e|c|k|h|e|y	s	y	4	4	3	0.3180555556	0.3166666667	1
sheckhy	33	7	s|h|e|c|k|h|y	s	y	31	17	3	0.4164841051	0.5	1
shecphhedy	1	10	s|h|e|c|p|h|h|e|d|y	s	y	1	1	1	0.8333333333	0.8333333333	960
shecphy	3	7	s|h|e|c|p|h|y	s	y	3	3	2	0.5555555556	0.5555555556	1
shecth	1	6	s|h|e|c|t|h	s	h	1	1	1	0.1860465116	0.1860465116	1
shecthedchy	1	11	s|h|e|c|t|h|e|d|c|h|y	s	y	1	1	1	0.4	0.4	961
shecthedy	1	9	s|h|e|c|t|h|e|d|y	s	y	1	1	1	0.625	0.625	1
shecthey	1	8	s|h|e|c|t|h|e|y	s	y	1	1	1	0.09090909091	0.09090909091	1
shecthy	20	7	s|h|e|c|t|h|y	s	y	20	12	5	0.5721590909	0.6333333333	1
shectyhy	1	8	s|h|e|c|t|y|h|y	s	y	1	1	1	0.8571428571	0.8571428571	1
shed	19	4	s|h|e|d	s	d	19	17	5	0.4386230728	0.375	1
sheda	1	5	s|h|e|d|a	s	a	1	1	1	0.3714285714	0.3714285714	1
shedaiiin	1	9	s|h|e|d|a|i|i|i|n	s	n	1	1	1	0.3333333333	0.3333333333	1
shedaiin	14	8	s|h|e|d|a|i|i|n	s	n	13	10	5	0.4191669483	0.375	1
shedain	12	7	s|h|e|d|a|i|n	s	n	12	9	2	0.4425474988	0.3392857143	1
shedair	1	7	s|h|e|d|a|i|r	s	r	1	1	1	0.2222222222	0.2222222222	1
shedaitain	1	10	s|h|e|d|a|i|t|a|i|n	s	n	1	1	1	0.9	0.9	962
shedal	12	6	s|h|e|d|a|l	s	l	11	8	4	0.2649621212	0.1180555556	1
shedaldy	1	8	s|h|e|d|a|l|d|y	s	y	1	1	1	0.8333333333	0.8333333333	1
shedam	2	6	s|h|e|d|a|m	s	m	2	2	2	0.95	0.95	1
shedar	8	6	s|h|e|d|a|r	s	r	8	8	4	0.4056637807	0.3333333333	1
shedchy	1	7	s|h|e|d|c|h|y	s	y	1	1	1	0	0	1
shedeeey	1	8	s|h|e|d|e|e|e|y	s	y	1	1	1	0.2222222222	0.2222222222	963
shedefam	1	8	s|h|e|d|e|f|a|m	s	m	1	1	1	0.25	0.25	964
shedey	1	6	s|h|e|d|e|y	s	y	1	1	1	0	0	1
shedkedy	1	8	s|h|e|d|k|e|d|y	s	y	1	1	1	0.75	0.75	1
shedol	1	6	s|h|e|d|o|l	s	l	1	1	1	0	0	1
shedor	1	6	s|h|e|d|o|r	s	r	1	1	1	0.3333333333	0.3333333333	1
sheds	1	5	s|h|e|d|s	s	s	1	1	1	0.3	0.3	1
shedshey	1	8	s|h|e|d|s|h|e|y	s	y	1	1	1	1	1	1
shedy	434	5	s|h|e|d|y	s	y	387	73	7	0.4797487338	0.4494949495	1
shedykeal	1	9	s|h|e|d|y|k|e|a|l	s	l	1	1	1	0.25	0.25	965
shedytedy	1	9	s|h|e|d|y|t|e|d|y	s	y	1	1	1	0.1111111111	0.1111111111	966
shee	13	4	s|h|e|e	s	e	12	10	5	0.4725333806	0.4	1
sheea	1	5	s|h|e|e|a	s	a	1	1	1	0.2	0.2	1
sheeain	1	7	s|h|e|e|a|i|n	s	n	1	1	1	0.1	0.1	1
sheeal	1	6	s|h|e|e|a|l	s	l	1	1	1	0.1111111111	0.1111111111	1
sheealody	1	9	s|h|e|e|a|l|o|d|y	s	y	1	1	1	0.5	0.5	967
sheear	3	6	s|h|e|e|a|r	s	r	3	3	2	0.2953703704	0.375	1
sheeckhy	2	8	s|h|e|e|c|k|h|y	s	y	2	2	2	0.4841269841	0.4841269841	1
sheecthey	1	9	s|h|e|e|c|t|h|e|y	s	y	1	1	1	0.5714285714	0.5714285714	1
sheed	5	5	s|h|e|e|d	s	d	5	5	2	0.3259090909	0.375	1
sheedain	1	8	s|h|e|e|d|a|i|n	s	n	1	1	1	0	0	1
sheedal	2	7	s|h|e|e|d|a|l	s	l	2	2	2	0.3564516129	0.3564516129	1
sheedar	1	7	s|h|e|e|d|a|r	s	r	1	1	1	0.5555555556	0.5555555556	1
sheedo	1	6	s|h|e|e|d|o	s	o	1	1	1	0.07692307692	0.07692307692	1
sheedy	83	6	s|h|e|e|d|y	s	y	81	44	7	0.3954999175	0.3333333333	1
sheeeb	1	6	s|h|e|e|e|b	s	b	1	1	1	0.5454545455	0.5454545455	1
sheeeky	2	7	s|h|e|e|e|k|y	s	y	2	2	2	0.4272727273	0.4272727273	1
sheees	2	6	s|h|e|e|e|s	s	s	2	2	2	0.3944444444	0.3944444444	1
sheeetchy	1	9	s|h|e|e|e|t|c|h|y	s	y	1	1	1	0.3636363636	0.3636363636	1
sheeey	5	6	s|h|e|e|e|y	s	y	5	5	3	0.2680934343	0.2	1
sheefy	2	6	s|h|e|e|f|y	s	y	2	2	2	0.425	0.425	1
sheeil	1	6	s|h|e|e|i|l	s	l	1	1	1	0.09090909091	0.09090909091	1
sheek	4	5	s|h|e|e|k	s	k	4	4	2	0.1963141026	0.1041666667	1
sheekain	1	8	s|h|e|e|k|a|i|n	s	n	1	1	1	0.2	0.2	1
sheekal	1	7	s|h|e|e|k|a|l	s	l	1	1	1	0.5	0.5	1
sheekar	2	7	s|h|e|e|k|a|r	s	r	2	2	2	0.325	0.325	1
sheekas	1	7	s|h|e|e|k|a|s	s	s	1	1	1	0.4166666667	0.4166666667	1
sheekchey	1	9	s|h|e|e|k|c|h|e|y	s	y	1	1	1	0.8333333333	0.8333333333	1
sheekchy	2	8	s|h|e|e|k|c|h|y	s	y	2	2	2	0.3714285714	0.3714285714	1
sheekedy	1	8	s|h|e|e|k|e|d|y	s	y	1	1	1	0.5952380952	0.5952380952	1
sheekeey	3	8	s|h|e|e|k|e|e|y	s	y	3	3	3	0.3925925926	0.4	1
sheekey	1	7	s|h|e|e|k|e|y	s	y	1	1	1	0.1428571429	0.1428571429	1
sheekol	1	7	s|h|e|e|k|o|l	s	l	1	1	1	0.2857142857	0.2857142857	1
sheekshy	1	8	s|h|e|e|k|s|h|y	s	y	1	1	1	0.1666666667	0.1666666667	1
sheeky	15	6	s|h|e|e|k|y	s	y	15	15	4	0.4388023088	0.3333333333	1
sheely	1	6	s|h|e|e|l|y	s	y	1	1	1	0.1282051282	0.1282051282	1
sheeo	11	5	s|h|e|e|o	s	o	11	11	5	0.3220809494	0.3333333333	1
sheeoaiin	1	9	s|h|e|e|o|a|i|i|n	s	n	1	1	1	0.1111111111	0.1111111111	1
sheeod	2	6	s|h|e|e|o|d	s	d	2	2	2	0.2051282051	0.2051282051	1
sheeodaiin	1	10	s|h|e|e|o|d|a|i|i|n	s	n	1	1	1	0.1111111111	0.1111111111	1
sheeodain	1	9	s|h|e|e|o|d|a|i|n	s	n	1	1	1	1	1	1
sheeodar	2	8	s|h|e|e|o|d|a|r	s	r	2	2	1	0.08333333333	0.08333333333	1
sheeodees	1	9	s|h|e|e|o|d|e|e|s	s	s	1	1	1	0.09090909091	0.09090909091	968
sheeody	4	7	s|h|e|e|o|d|y	s	y	4	4	3	0.2822580645	0.25	1
sheeoeky	1	8	s|h|e|e|o|e|k|y	s	y	1	1	1	0.8684210526	0.8684210526	1
sheeol	13	6	s|h|e|e|o|l	s	l	12	10	4	0.3435944397	0.2857142857	1
sheeoldy	1	8	s|h|e|e|o|l|d|y	s	y	1	1	1	0.4444444444	0.4444444444	1
sheeoly	1	7	s|h|e|e|o|l|y	s	y	1	1	1	0.08333333333	0.08333333333	1
sheeor	6	6	s|h|e|e|o|r	s	r	6	6	5	0.5555555556	0.5416666667	1
sheeos	3	6	s|h|e|e|o|s	s	s	3	3	2	0.5211024978	0.6744186047	1
sheeoy	1	6	s|h|e|e|o|y	s	y	1	1	1	0.8181818182	0.8181818182	1
sheep	1	5	s|h|e|e|p	s	p	1	1	1	0.75	0.75	1
sheepshey	1	9	s|h|e|e|p|s|h|e|y	s	y	1	1	1	1	1	969
shees	10	5	s|h|e|e|s	s	s	10	10	6	0.4472549393	0.4777777778	1
sheet	4	5	s|h|e|e|t	s	t	4	4	2	0.4861111111	0.4833333333	1
sheetchy	1	8	s|h|e|e|t|c|h|y	s	y	1	1	1	0.8	0.8	1
sheeteey	1	8	s|h|e|e|t|e|e|y	s	y	1	1	1	0.8181818182	0.8181818182	1
sheetey	2	7	s|h|e|e|t|e|y	s	y	2	2	2	0.4829545455	0.4829545455	1
sheety	8	6	s|h|e|e|t|y	s	y	8	6	3	0.3813492063	0.3333333333	1
sheey	149	5	s|h|e|e|y	s	y	143	80	8	0.4366485703	0.4	1
sheeyko	1	7	s|h|e|e|y|k|o	s	o	1	1	1	0	0	970
sheeyl	1	6	s|h|e|e|y|l	s	l	1	1	1	0.2222222222	0.2222222222	1
shef	1	4	s|h|e|f	s	f	1	1	1	0.4	0.4	1
shefchdy	2	8	s|h|e|f|c|h|d|y	s	y	2	2	2	0.1666666667	0.1666666667	1
shefshoro	1	9	s|h|e|f|s|h|o|r|o	s	o	1	1	1	0.6363636364	0.6363636364	971
shek	10	4	s|h|e|k	s	k	10	7	3	0.4422727273	0.4642857143	1
shekaiiin	1	9	s|h|e|k|a|i|i|i|n	s	n	1	1	1	0.1111111111	0.1111111111	1
shekaiin	3	8	s|h|e|k|a|i|i|n	s	n	3	3	3	0.462962963	0.5	1
shekain	3	7	s|h|e|k|a|i|n	s	n	3	3	1	0.2062289562	0.09090909091	1
shekair	1	7	s|h|e|k|a|i|r	s	r	1	1	1	0.4444444444	0.4444444444	1
shekal	5	6	s|h|e|k|a|l	s	l	5	5	5	0.5273835125	0.5	1
shekaly	1	7	s|h|e|k|a|l|y	s	y	1	1	1	0.75	0.75	1
shekam	2	6	s|h|e|k|a|m	s	m	2	2	2	0.625	0.625	1
shekar	2	6	s|h|e|k|a|r	s	r	2	2	2	0.9090909091	0.9090909091	1
shekcheor	1	9	s|h|e|k|c|h|e|o|r	s	r	1	1	1	0.4	0.4	972
shekchy	5	7	s|h|e|k|c|h|y	s	y	5	5	4	0.3265151515	0.1818181818	1
shekealy	1	8	s|h|e|k|e|a|l|y	s	y	1	1	1	1	1	1
shekedy	2	7	s|h|e|k|e|d|y	s	y	2	2	1	0.2714285714	0.2714285714	1
shekeefy	1	8	s|h|e|k|e|e|f|y	s	y	1	1	1	0.5	0.5	1
shekeey	6	7	s|h|e|k|e|e|y	s	y	6	6	5	0.4320406445	0.4494949495	1
shekeod	1	7	s|h|e|k|e|o|d	s	d	1	1	1	0.25	0.25	1
shekey	5	6	s|h|e|k|e|y	s	y	5	5	4	0.4123015873	0.3333333333	1
shekody	1	7	s|h|e|k|o|d|y	s	y	1	1	1	0.1818181818	0.1818181818	1
shekoiin	1	8	s|h|e|k|o|i|i|n	s	n	1	1	1	0.125	0.125	1
shekol	1	6	s|h|e|k|o|l	s	l	1	1	1	0.75	0.75	1
shekor	1	6	s|h|e|k|o|r	s	r	1	1	1	0.3636363636	0.3636363636	1
shekshey	2	8	s|h|e|k|s|h|e|y	s	y	2	2	1	0.3166666667	0.3166666667	1
shekshol	1	8	s|h|e|k|s|h|o|l	s	l	1	1	1	0.8333333333	0.8333333333	973
sheky	34	5	s|h|e|k|y	s	y	31	25	7	0.4806468308	0.4583333333	1
shekydy	1	7	s|h|e|k|y|d|y	s	y	1	1	1	0.5	0.5	1
sheo	48	4	s|h|e|o	s	o	47	38	7	0.4329688435	0.4	1
sheoal	1	6	s|h|e|o|a|l	s	l	1	1	1	0	0	1
sheockhedy	1	10	s|h|e|o|c|k|h|e|d|y	s	y	1	1	1	0.1	0.1	1
sheockhey	3	9	s|h|e|o|c|k|h|e|y	s	y	3	3	2	0.2341269841	0.2857142857	1
sheockhy	2	8	s|h|e|o|c|k|h|y	s	y	2	2	1	0.5194805195	0.5194805195	1
sheocphy	2	8	s|h|e|o|c|p|h|y	s	y	2	2	2	0.375	0.375	1
sheoctham	1	9	s|h|e|o|c|t|h|a|m	s	m	1	1	1	1	1	974
sheocthy	3	8	s|h|e|o|c|t|h|y	s	y	3	3	3	0.4384920635	0.3333333333	1
sheocty	1	7	s|h|e|o|c|t|y	s	y	1	1	1	0.6666666667	0.6666666667	1
sheod	11	5	s|h|e|o|d	s	d	11	11	4	0.3950150859	0.125	1
sheodaiin	5	9	s|h|e|o|d|a|i|i|n	s	n	5	5	4	0.6335777126	0.6363636364	1
sheodal	4	7	s|h|e|o|d|a|l	s	l	4	4	4	0.3159722222	0.1736111111	1
sheodaly	2	8	s|h|e|o|d|a|l|y	s	y	2	2	1	0.5729386892	0.5729386892	1
sheodar	1	7	s|h|e|o|d|a|r	s	r	1	1	1	0.25	0.25	1
sheodol	1	7	s|h|e|o|d|o|l	s	l	1	1	1	0.875	0.875	1
sheodom	1	7	s|h|e|o|d|o|m	s	m	1	1	1	1	1	1
sheody	49	6	s|h|e|o|d|y	s	y	48	38	7	0.4646201486	0.5	1
sheoe	1	5	s|h|e|o|e	s	e	1	1	1	0	0	1
sheoeed	1	7	s|h|e|o|e|e|d	s	d	1	1	1	0.5	0.5	1
sheoees	1	7	s|h|e|o|e|e|s	s	s	1	1	1	1	1	1
sheoeky	2	7	s|h|e|o|e|k|y	s	y	2	2	2	0.3125	0.3125	1
sheofolckhhy	1	12	s|h|e|o|f|o|l|c|k|h|h|y	s	y	1	1	1	1	1	975
sheoikhy	1	8	s|h|e|o|i|k|h|y	s	y	1	1	1	0.1111111111	0.1111111111	1
sheokaiin	2	9	s|h|e|o|k|a|i|i|n	s	n	2	2	2	0.3	0.3	1
sheokain	1	8	s|h|e|o|k|a|i|n	s	n	1	1	1	0.5555555556	0.5555555556	1
sheokar	1	7	s|h|e|o|k|a|r	s	r	1	1	1	0.3636363636	0.3636363636	1
sheokedy	1	8	s|h|e|o|k|e|d|y	s	y	1	1	1	0.1666666667	0.1666666667	1
sheokeedy	1	9	s|h|e|o|k|e|e|d|y	s	y	1	1	1	0.1428571429	0.1428571429	1
sheokeey	3	8	s|h|e|o|k|e|e|y	s	y	3	3	3	0.4013888889	0.4375	1
sheokeol	1	8	s|h|e|o|k|e|o|l	s	l	1	1	1	0.7272727273	0.7272727273	1
sheokey	3	7	s|h|e|o|k|e|y	s	y	3	3	3	0.5212121212	0.5454545455	1
sheoky	7	6	s|h|e|o|k|y	s	y	7	7	4	0.5158730159	0.5	1
sheol	108	5	s|h|e|o|l	s	l	105	62	8	0.3784365791	0.3333333333	1
sheolaiin	1	9	s|h|e|o|l|a|i|i|n	s	n	1	1	1	0.2692307692	0.2692307692	1
sheoldam	1	8	s|h|e|o|l|d|a|m	s	m	1	1	1	0.5	0.5	976
sheoldg	1	7	s|h|e|o|l|d|g	s	g	1	1	1	1	1	1
sheoldy	3	7	s|h|e|o|l|d|y	s	y	3	3	3	0.4537037037	0.3333333333	1
sheolkain	1	9	s|h|e|o|l|k|a|i|n	s	n	1	1	1	0.3333333333	0.3333333333	1
sheolkchy	1	9	s|h|e|o|l|k|c|h|y	s	y	1	1	1	0.5555555556	0.5555555556	977
sheolkeal	1	9	s|h|e|o|l|k|e|a|l	s	l	1	1	1	0.4285714286	0.4285714286	978
