Corpus	Position	TokenA	TokenB	Operation	PositionClass	SourceGlyph	TargetGlyph
Astafiev	53511	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	53578	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	53623	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	53646	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	53703	10	15	SUBSTITUTION	END	0	5
Astafiev	53832	20	25	SUBSTITUTION	END	0	5
Astafiev	53878	10	15	SUBSTITUTION	END	0	5
Astafiev	53881	600	700	SUBSTITUTION	BEGIN	6	7
Astafiev	54020	10	12	SUBSTITUTION	END	0	2
Astafiev	54106	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	54304	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	54354	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	54424	2	4	SUBSTITUTION	MIDDLE	2	4
Astafiev	54491	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	54564	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	54653	300	400	SUBSTITUTION	BEGIN	3	4
Astafiev	54655	г	1	SUBSTITUTION	MIDDLE	г	1
Astafiev	54656	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	54671	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	54684	соку	сок	DELETION	END	у	
Astafiev	54710	300	400	SUBSTITUTION	BEGIN	3	4
Astafiev	54712	г	4	SUBSTITUTION	MIDDLE	г	4
Astafiev	54790	она	на	DELETION	BEGIN	о	
Astafiev	54792	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	54920	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	55056	10	15	SUBSTITUTION	END	0	5
Astafiev	55170	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	55303	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	55325	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	55444	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	55549	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	55681	5	7	SUBSTITUTION	MIDDLE	5	7
Astafiev	55775	40	50	SUBSTITUTION	BEGIN	4	5
Astafiev	55792	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	55797	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	55823	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	55861	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	55917	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	56060	3	5	SUBSTITUTION	MIDDLE	3	5
Astafiev	56097	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	56154	в	2	SUBSTITUTION	MIDDLE	в	2
Astafiev	56260	20	25	SUBSTITUTION	END	0	5
Astafiev	56276	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	56281	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	56403	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	56597	300	400	SUBSTITUTION	BEGIN	3	4
Astafiev	56708	6	8	SUBSTITUTION	MIDDLE	6	8
Astafiev	56811	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	56814	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	56818	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	56821	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	56830	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	56948	и	т	SUBSTITUTION	MIDDLE	и	т
Astafiev	56949	т	д	SUBSTITUTION	MIDDLE	т	д
Astafiev	56999	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	57173	100	120	SUBSTITUTION	MIDDLE	0	2
Astafiev	57196	5	8	SUBSTITUTION	MIDDLE	5	8
Astafiev	57275	10	15	SUBSTITUTION	END	0	5
Astafiev	57373	и	в	SUBSTITUTION	MIDDLE	и	в
Astafiev	57427	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	57492	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	57707	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	57769	20	25	SUBSTITUTION	END	0	5
Astafiev	57785	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	57971	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	58108	10	15	SUBSTITUTION	END	0	5
Astafiev	58225	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	58250	10	15	SUBSTITUTION	END	0	5
Astafiev	58311	5	8	SUBSTITUTION	MIDDLE	5	8
Astafiev	58360	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	58400	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	58453	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	58484	40	60	SUBSTITUTION	BEGIN	4	6
Astafiev	58614	20	25	SUBSTITUTION	END	0	5
Astafiev	58673	10	15	SUBSTITUTION	END	0	5
Astafiev	58735	20	25	SUBSTITUTION	END	0	5
Astafiev	58804	и	в	SUBSTITUTION	MIDDLE	и	в
Astafiev	59080	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	59091	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	59262	20	25	SUBSTITUTION	END	0	5
Astafiev	59441	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	59534	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	59682	300	400	SUBSTITUTION	BEGIN	3	4
Astafiev	59688	400	500	SUBSTITUTION	BEGIN	4	5
Astafiev	59692	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	59695	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	59710	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	59794	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	59797	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	59876	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	59886	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	60019	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	60078	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	60104	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	60109	300	350	SUBSTITUTION	MIDDLE	0	5
Astafiev	60223	6	9	SUBSTITUTION	MIDDLE	6	9
Astafiev	60315	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	60377	и	т	SUBSTITUTION	MIDDLE	и	т
Astafiev	60378	т	д	SUBSTITUTION	MIDDLE	т	д
Astafiev	60391	и	т	SUBSTITUTION	MIDDLE	и	т
Astafiev	60392	т	д	SUBSTITUTION	MIDDLE	т	д
Astafiev	60408	горячим	горячие	SUBSTITUTION	END	м	е
Astafiev	60411	сладким	сладкие	SUBSTITUTION	END	м	е
Astafiev	60523	так	как	SUBSTITUTION	BEGIN	т	к
Astafiev	60659	сок	со	DELETION	END	к	
Astafiev	60667	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	60674	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	60753	и	т	SUBSTITUTION	MIDDLE	и	т
Astafiev	60754	т	д	SUBSTITUTION	MIDDLE	т	д
Astafiev	60760	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	60777	1	г	SUBSTITUTION	MIDDLE	1	г
Astafiev	60854	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	61167	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	61200	и	1	SUBSTITUTION	MIDDLE	и	1
Astafiev	61217	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	61276	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	61458	10	15	SUBSTITUTION	END	0	5
Astafiev	61532	но	не	SUBSTITUTION	END	о	е
Astafiev	61964	но	не	SUBSTITUTION	END	о	е
Astafiev	62057	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	62267	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	62294	и	т	SUBSTITUTION	MIDDLE	и	т
Astafiev	62295	т	п	SUBSTITUTION	MIDDLE	т	п
Astafiev	62317	2	г	SUBSTITUTION	MIDDLE	2	г
Astafiev	62348	20	25	SUBSTITUTION	END	0	5
Astafiev	62420	20	25	SUBSTITUTION	END	0	5
Astafiev	62520	5	г	SUBSTITUTION	MIDDLE	5	г
Astafiev	62530	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	62563	10	15	SUBSTITUTION	END	0	5
Astafiev	62585	40	50	SUBSTITUTION	BEGIN	4	5
Astafiev	62689	и	2	SUBSTITUTION	MIDDLE	и	2
Astafiev	62726	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	62744	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	62748	4	6	SUBSTITUTION	MIDDLE	4	6
Astafiev	62756	4	6	SUBSTITUTION	MIDDLE	4	6
Astafiev	62783	но	не	SUBSTITUTION	END	о	е
Astafiev	62855	2	4	SUBSTITUTION	MIDDLE	2	4
Astafiev	62862	15	25	SUBSTITUTION	BEGIN	1	2
Astafiev	62867	10	20	SUBSTITUTION	BEGIN	1	2
Astafiev	62999	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	63220	и	3	SUBSTITUTION	MIDDLE	и	3
Astafiev	63370	40	50	SUBSTITUTION	BEGIN	4	5
Astafiev	63411	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	63451	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	63471	но	не	SUBSTITUTION	END	о	е
Astafiev	63502	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	63507	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	63521	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	63644	так	как	SUBSTITUTION	BEGIN	т	к
Astafiev	63691	5	7	SUBSTITUTION	MIDDLE	5	7
Astafiev	64073	5	7	SUBSTITUTION	MIDDLE	5	7
Astafiev	64159	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	64450	и	т	SUBSTITUTION	MIDDLE	и	т
Astafiev	64451	т	д	SUBSTITUTION	MIDDLE	т	д
Astafiev	64582	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	64656	и	1	SUBSTITUTION	MIDDLE	и	1
Astafiev	64718	10	15	SUBSTITUTION	END	0	5
Astafiev	64766	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	65055	1	г	SUBSTITUTION	MIDDLE	1	г
Astafiev	65087	их	и	DELETION	END	х	
Astafiev	65183	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	65241	и	т	SUBSTITUTION	MIDDLE	и	т
Astafiev	65242	т	д	SUBSTITUTION	MIDDLE	т	д
Astafiev	65258	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	65595	13	12	SUBSTITUTION	END	3	2
Astafiev	65605	10	15	SUBSTITUTION	END	0	5
Astafiev	65805	5	г	SUBSTITUTION	MIDDLE	5	г
Astafiev	65941	г	3	SUBSTITUTION	MIDDLE	г	3
Astafiev	65944	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	66024	6	в	SUBSTITUTION	MIDDLE	6	в
Astafiev	66105	2	г	SUBSTITUTION	MIDDLE	2	г
Astafiev	66260	25	35	SUBSTITUTION	BEGIN	2	3
Astafiev	66297	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	66306	15	25	SUBSTITUTION	BEGIN	1	2
Astafiev	66319	так	как	SUBSTITUTION	BEGIN	т	к
Astafiev	66399	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	66504	так	как	SUBSTITUTION	BEGIN	т	к
Astafiev	66545	30	35	SUBSTITUTION	END	0	5
Astafiev	66642	т	е	SUBSTITUTION	MIDDLE	т	е
Astafiev	66757	2	4	SUBSTITUTION	MIDDLE	2	4
Astafiev	66760	15	25	SUBSTITUTION	BEGIN	1	2
Astafiev	66767	20	50	SUBSTITUTION	BEGIN	2	5
Astafiev	66902	5	г	SUBSTITUTION	MIDDLE	5	г
Astafiev	66920	5	г	SUBSTITUTION	MIDDLE	5	г
Astafiev	67085	10	15	SUBSTITUTION	END	0	5
Astafiev	67203	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	67207	50	80	SUBSTITUTION	BEGIN	5	8
Astafiev	67228	и	т	SUBSTITUTION	MIDDLE	и	т
Astafiev	67229	т	д	SUBSTITUTION	MIDDLE	т	д
Astafiev	67363	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	67445	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	67531	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	67627	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	67663	в	2	SUBSTITUTION	MIDDLE	в	2
Astafiev	67687	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	67715	и	т	SUBSTITUTION	MIDDLE	и	т
Astafiev	67716	т	д	SUBSTITUTION	MIDDLE	т	д
Astafiev	67726	1	г	SUBSTITUTION	MIDDLE	1	г
Astafiev	67760	200	300	SUBSTITUTION	BEGIN	2	3
Astafiev	67762	с	в	SUBSTITUTION	MIDDLE	с	в
Astafiev	67776	10	15	SUBSTITUTION	END	0	5
Astafiev	67843	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	67891	в	3	SUBSTITUTION	MIDDLE	в	3
Astafiev	68106	3	5	SUBSTITUTION	MIDDLE	3	5
Astafiev	68107	5	г	SUBSTITUTION	MIDDLE	5	г
Astafiev	68109	соды	соду	SUBSTITUTION	END	ы	у
Astafiev	68116	так	как	SUBSTITUTION	BEGIN	т	к
Astafiev	68302	5	7	SUBSTITUTION	MIDDLE	5	7
Astafiev	68459	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	68466	10	15	SUBSTITUTION	END	0	5
Astafiev	68734	и	в	SUBSTITUTION	MIDDLE	и	в
Astafiev	68753	и	в	SUBSTITUTION	MIDDLE	и	в
Astafiev	68756	но	не	SUBSTITUTION	END	о	е
Astafiev	68820	и	в	SUBSTITUTION	MIDDLE	и	в
Astafiev	68826	но	не	SUBSTITUTION	END	о	е
Astafiev	68881	30	35	SUBSTITUTION	END	0	5
Astafiev	68907	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	68919	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	69001	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	69009	с	3	SUBSTITUTION	MIDDLE	с	3
Astafiev	69072	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	69147	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	69242	10	15	SUBSTITUTION	END	0	5
Astafiev	69651	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	69740	100	120	SUBSTITUTION	MIDDLE	0	2
Astafiev	69874	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	69915	6	8	SUBSTITUTION	MIDDLE	6	8
Astafiev	70025	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	70224	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	70312	массы	массу	SUBSTITUTION	END	ы	у
Astafiev	70340	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	70355	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	70378	50	60	SUBSTITUTION	BEGIN	5	6
Astafiev	70388	50	60	SUBSTITUTION	BEGIN	5	6
Astafiev	70508	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	70615	а	в	SUBSTITUTION	MIDDLE	а	в
Astafiev	70747	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	70861	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	70865	15	25	SUBSTITUTION	BEGIN	1	2
Astafiev	70904	500	600	SUBSTITUTION	BEGIN	5	6
Astafiev	70909	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	71123	20	25	SUBSTITUTION	END	0	5
Astafiev	71145	15	25	SUBSTITUTION	BEGIN	1	2
Astafiev	71338	в	2	SUBSTITUTION	MIDDLE	в	2
Astafiev	71339	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	71397	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	71403	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	71416	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	71422	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	71425	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	71442	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	71445	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	71456	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	71532	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	71564	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	71591	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	71598	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	71651	20	25	SUBSTITUTION	END	0	5
Astafiev	71891	2	г	SUBSTITUTION	MIDDLE	2	г
Astafiev	71908	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	72001	220	230	SUBSTITUTION	MIDDLE	2	3
Astafiev	72068	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	72118	10	15	SUBSTITUTION	END	0	5
Astafiev	72135	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	72189	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	72223	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	72281	220	230	SUBSTITUTION	MIDDLE	2	3
Astafiev	72298	2	4	SUBSTITUTION	MIDDLE	2	4
Astafiev	72363	яблок	яблоки	INSERTION	END		и
Astafiev	72534	200	230	SUBSTITUTION	MIDDLE	0	3
Astafiev	72717	20	25	SUBSTITUTION	END	0	5
Astafiev	72742	4	6	SUBSTITUTION	MIDDLE	4	6
Astafiev	72767	так	как	SUBSTITUTION	BEGIN	т	к
Astafiev	72817	так	как	SUBSTITUTION	BEGIN	т	к
Astafiev	73069	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	73252	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	73326	50	60	SUBSTITUTION	BEGIN	5	6
Astafiev	73376	30	50	SUBSTITUTION	BEGIN	3	5
Astafiev	73396	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	73473	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	73483	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	73656	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	74050	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	74311	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	74394	но	не	SUBSTITUTION	END	о	е
Astafiev	74416	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	74450	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	74471	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	74486	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	74498	5	г	SUBSTITUTION	MIDDLE	5	г
Astafiev	74569	в	2	SUBSTITUTION	MIDDLE	в	2
Astafiev	74570	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	74621	30	50	SUBSTITUTION	BEGIN	3	5
Astafiev	74630	2	4	SUBSTITUTION	MIDDLE	2	4
Astafiev	74635	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	74648	рыбы	рыбу	SUBSTITUTION	END	ы	у
Astafiev	74703	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	74722	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	74763	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	74771	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	74794	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	74813	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	74816	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	74866	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	74886	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	74891	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	74964	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	74967	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	74978	творога	творог	DELETION	END	а	
Astafiev	75037	кураги	курагу	SUBSTITUTION	END	и	у
Astafiev	75058	10	15	SUBSTITUTION	END	0	5
Astafiev	75083	малины	малину	SUBSTITUTION	END	ы	у
Astafiev	75135	40	50	SUBSTITUTION	BEGIN	4	5
Astafiev	75171	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	75292	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	75295	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	75307	редьки	редьку	SUBSTITUTION	END	и	у
Astafiev	75310	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	75345	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	75350	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	75355	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	75408	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	75635	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	75653	3	5	SUBSTITUTION	MIDDLE	3	5
Astafiev	75679	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	75706	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	75744	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	75747	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	75752	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	75827	25	35	SUBSTITUTION	BEGIN	2	3
Astafiev	75898	в	1	SUBSTITUTION	MIDDLE	в	1
Astafiev	75941	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	75962	ягод	ягоды	INSERTION	END		ы
Astafiev	76018	5	г	SUBSTITUTION	MIDDLE	5	г
Astafiev	76022	400	500	SUBSTITUTION	BEGIN	4	5
Astafiev	76028	60	65	SUBSTITUTION	END	0	5
Astafiev	76035	6	г	SUBSTITUTION	MIDDLE	6	г
Astafiev	76147	4	6	SUBSTITUTION	MIDDLE	4	6
Astafiev	76252	с	6	SUBSTITUTION	MIDDLE	с	6
Astafiev	76406	10	15	SUBSTITUTION	END	0	5
Astafiev	76451	220	240	SUBSTITUTION	MIDDLE	2	4
Astafiev	76587	2	г	SUBSTITUTION	MIDDLE	2	г
Astafiev	76666	20	25	SUBSTITUTION	END	0	5
Astafiev	76737	и	2	SUBSTITUTION	MIDDLE	и	2
Astafiev	76790	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	76799	40	50	SUBSTITUTION	BEGIN	4	5
Astafiev	76908	20	25	SUBSTITUTION	END	0	5
Astafiev	77079	6	8	SUBSTITUTION	MIDDLE	6	8
Astafiev	77202	30	35	SUBSTITUTION	END	0	5
Astafiev	77269	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	77284	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	77347	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	77416	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	77468	2	г	SUBSTITUTION	MIDDLE	2	г
Astafiev	77616	4	г	SUBSTITUTION	MIDDLE	4	г
Astafiev	77737	а	с	SUBSTITUTION	MIDDLE	а	с
Astafiev	77797	ни	на	SUBSTITUTION	END	и	а
Astafiev	77902	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	77911	6	8	SUBSTITUTION	MIDDLE	6	8
Astafiev	78086	20	25	SUBSTITUTION	END	0	5
Astafiev	78176	и	в	SUBSTITUTION	MIDDLE	и	в
Astafiev	78191	6	8	SUBSTITUTION	MIDDLE	6	8
Astafiev	78407	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	78442	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	78616	20	25	SUBSTITUTION	END	0	5
Astafiev	78696	в	3	SUBSTITUTION	MIDDLE	в	3
Astafiev	78697	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	78738	100	110	SUBSTITUTION	MIDDLE	0	1
Astafiev	78746	2	4	SUBSTITUTION	MIDDLE	2	4
Astafiev	78816	600	800	SUBSTITUTION	BEGIN	6	8
Astafiev	78885	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	78976	100	150	SUBSTITUTION	MIDDLE	0	5
Astafiev	79099	20	22	SUBSTITUTION	END	0	2
Astafiev	79142	так	как	SUBSTITUTION	BEGIN	т	к
Astafiev	79284	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	79327	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	79413	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	79447	в	2	SUBSTITUTION	MIDDLE	в	2
Astafiev	79519	шляпки	шляпку	SUBSTITUTION	END	и	у
Astafiev	79630	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	79778	10	15	SUBSTITUTION	END	0	5
Astafiev	79840	10	15	SUBSTITUTION	END	0	5
Astafiev	79876	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	79922	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	80012	150	160	SUBSTITUTION	MIDDLE	5	6
Astafiev	80217	и	из	INSERTION	END		з
Astafiev	80239	150	160	SUBSTITUTION	MIDDLE	5	6
Astafiev	80368	и	4	SUBSTITUTION	MIDDLE	и	4
Astafiev	80369	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	80382	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	80439	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	80453	г	а	SUBSTITUTION	MIDDLE	г	а
Astafiev	80454	а	на	INSERTION	BEGIN		н
Astafiev	80472	10	15	SUBSTITUTION	END	0	5
Astafiev	80500	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	80745	15	17	SUBSTITUTION	END	5	7
Astafiev	80841	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	81071	800	900	SUBSTITUTION	BEGIN	8	9
Astafiev	81160	10	15	SUBSTITUTION	END	0	5
Astafiev	81304	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	81309	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	81387	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	81501	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	81504	7	8	SUBSTITUTION	MIDDLE	7	8
Astafiev	81510	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	81701	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	81761	и	т	SUBSTITUTION	MIDDLE	и	т
Astafiev	81762	т	п	SUBSTITUTION	MIDDLE	т	п
Astafiev	81810	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	81818	1	г	SUBSTITUTION	MIDDLE	1	г
Astafiev	81855	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	81865	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	81871	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	81888	6	8	SUBSTITUTION	MIDDLE	6	8
Astafiev	81930	10	15	SUBSTITUTION	END	0	5
Astafiev	81987	10	15	SUBSTITUTION	END	0	5
Astafiev	82068	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	82072	их	из	SUBSTITUTION	END	х	з
Astafiev	82327	и	4	SUBSTITUTION	MIDDLE	и	4
Astafiev	82413	а	в	SUBSTITUTION	MIDDLE	а	в
Astafiev	82443	и	т	SUBSTITUTION	MIDDLE	и	т
Astafiev	82444	т	д	SUBSTITUTION	MIDDLE	т	д
Astafiev	82848	в	2	SUBSTITUTION	MIDDLE	в	2
