job_id	stage	model_class	candidate_id	corpus	transcription	partition	status	failure_class
job-003347	CALIBRATION	M5	M5-005	MFC2	P08	CALIBRATION	OK	
job-003348	CALIBRATION	M5	M5-006	MFC2	P08	CALIBRATION	OK	
job-003349	CALIBRATION	M5	M5-007	MFC2	P08	CALIBRATION	OK	
job-003350	CALIBRATION	M5	M5-008	MFC2	P08	CALIBRATION	OK	
job-003351	CALIBRATION	M5	M5-009	MFC2	P08	CALIBRATION	OK	
job-003352	CALIBRATION	M5	M5-010	MFC2	P08	CALIBRATION	OK	
job-003353	CALIBRATION	M5	M5-011	MFC2	P08	CALIBRATION	OK	
job-003354	CALIBRATION	M5	M5-012	MFC2	P08	CALIBRATION	OK	
job-003355	CALIBRATION	M5	M5-013	MFC2	P08	CALIBRATION	OK	
job-003356	CALIBRATION	M5	M5-014	MFC2	P08	CALIBRATION	OK	
job-003357	CALIBRATION	M5	M5-015	MFC2	P08	CALIBRATION	OK	
job-003358	CALIBRATION	M5	M5-016	MFC2	P08	CALIBRATION	OK	
job-003359	CALIBRATION	M5	M5-017	MFC2	P08	CALIBRATION	OK	
job-003360	CALIBRATION	M5	M5-018	MFC2	P08	CALIBRATION	OK	
job-003361	CALIBRATION	M0	M0-001	MFC2	P09	CALIBRATION	OK	
job-003362	CALIBRATION	M0	M0-002	MFC2	P09	CALIBRATION	OK	
job-003363	CALIBRATION	M0	M0-003	MFC2	P09	CALIBRATION	OK	
job-003364	CALIBRATION	M1	M1-001	MFC2	P09	CALIBRATION	OK	
job-003365	CALIBRATION	M1	M1-002	MFC2	P09	CALIBRATION	OK	
job-003366	CALIBRATION	M1	M1-003	MFC2	P09	CALIBRATION	OK	
job-003367	CALIBRATION	M1	M1-004	MFC2	P09	CALIBRATION	OK	
job-003368	CALIBRATION	M1	M1-005	MFC2	P09	CALIBRATION	OK	
job-003369	CALIBRATION	M1	M1-006	MFC2	P09	CALIBRATION	OK	
job-003370	CALIBRATION	M1	M1-007	MFC2	P09	CALIBRATION	OK	
job-003371	CALIBRATION	M1	M1-008	MFC2	P09	CALIBRATION	OK	
job-003372	CALIBRATION	M1	M1-009	MFC2	P09	CALIBRATION	OK	
job-003373	CALIBRATION	M1	M1-010	MFC2	P09	CALIBRATION	OK	
job-003374	CALIBRATION	M1	M1-011	MFC2	P09	CALIBRATION	OK	
job-003375	CALIBRATION	M1	M1-012	MFC2	P09	CALIBRATION	OK	
job-003376	CALIBRATION	M1	M1-013	MFC2	P09	CALIBRATION	OK	
job-003377	CALIBRATION	M1	M1-014	MFC2	P09	CALIBRATION	OK	
job-003378	CALIBRATION	M1	M1-015	MFC2	P09	CALIBRATION	OK	
job-003379	CALIBRATION	M1	M1-016	MFC2	P09	CALIBRATION	OK	
job-003380	CALIBRATION	M1	M1-017	MFC2	P09	CALIBRATION	OK	
job-003381	CALIBRATION	M1	M1-018	MFC2	P09	CALIBRATION	OK	
job-003382	CALIBRATION	M2	M2-001	MFC2	P09	CALIBRATION	OK	
job-003383	CALIBRATION	M2	M2-002	MFC2	P09	CALIBRATION	OK	
job-003384	CALIBRATION	M2	M2-003	MFC2	P09	CALIBRATION	OK	
job-003385	CALIBRATION	M2	M2-004	MFC2	P09	CALIBRATION	OK	
job-003386	CALIBRATION	M2	M2-005	MFC2	P09	CALIBRATION	OK	
job-003387	CALIBRATION	M2	M2-006	MFC2	P09	CALIBRATION	OK	
job-003388	CALIBRATION	M2	M2-007	MFC2	P09	CALIBRATION	OK	
job-003389	CALIBRATION	M2	M2-008	MFC2	P09	CALIBRATION	OK	
job-003390	CALIBRATION	M2	M2-009	MFC2	P09	CALIBRATION	OK	
job-003391	CALIBRATION	M3	M3-001	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003392	CALIBRATION	M3	M3-002	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003393	CALIBRATION	M3	M3-003	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003394	CALIBRATION	M3	M3-004	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003395	CALIBRATION	M3	M3-005	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003396	CALIBRATION	M3	M3-006	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003397	CALIBRATION	M3	M3-007	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003398	CALIBRATION	M3	M3-008	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003399	CALIBRATION	M3	M3-009	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003400	CALIBRATION	M4	M4-001	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003401	CALIBRATION	M4	M4-002	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003402	CALIBRATION	M4	M4-003	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003403	CALIBRATION	M4	M4-004	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003404	CALIBRATION	M4	M4-005	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003405	CALIBRATION	M4	M4-006	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003406	CALIBRATION	M4	M4-007	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003407	CALIBRATION	M4	M4-008	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003408	CALIBRATION	M4	M4-009	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003409	CALIBRATION	M4	M4-010	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003410	CALIBRATION	M4	M4-011	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003411	CALIBRATION	M4	M4-012	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003412	CALIBRATION	M4	M4-013	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003413	CALIBRATION	M4	M4-014	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003414	CALIBRATION	M4	M4-015	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003415	CALIBRATION	M4	M4-016	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003416	CALIBRATION	M4	M4-017	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003417	CALIBRATION	M4	M4-018	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003418	CALIBRATION	M4	M4-019	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003419	CALIBRATION	M4	M4-020	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003420	CALIBRATION	M4	M4-021	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003421	CALIBRATION	M4	M4-022	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003422	CALIBRATION	M4	M4-023	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003423	CALIBRATION	M4	M4-024	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003424	CALIBRATION	M4	M4-025	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003425	CALIBRATION	M4	M4-026	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003426	CALIBRATION	M4	M4-027	MFC2	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003427	CALIBRATION	M5	M5-001	MFC2	P09	CALIBRATION	OK	
job-003428	CALIBRATION	M5	M5-002	MFC2	P09	CALIBRATION	OK	
job-003429	CALIBRATION	M5	M5-003	MFC2	P09	CALIBRATION	OK	
job-003430	CALIBRATION	M5	M5-004	MFC2	P09	CALIBRATION	OK	
job-003431	CALIBRATION	M5	M5-005	MFC2	P09	CALIBRATION	OK	
job-003432	CALIBRATION	M5	M5-006	MFC2	P09	CALIBRATION	OK	
job-003433	CALIBRATION	M5	M5-007	MFC2	P09	CALIBRATION	OK	
job-003434	CALIBRATION	M5	M5-008	MFC2	P09	CALIBRATION	OK	
job-003435	CALIBRATION	M5	M5-009	MFC2	P09	CALIBRATION	OK	
job-003436	CALIBRATION	M5	M5-010	MFC2	P09	CALIBRATION	OK	
job-003437	CALIBRATION	M5	M5-011	MFC2	P09	CALIBRATION	OK	
job-003438	CALIBRATION	M5	M5-012	MFC2	P09	CALIBRATION	OK	
job-003439	CALIBRATION	M5	M5-013	MFC2	P09	CALIBRATION	OK	
job-003440	CALIBRATION	M5	M5-014	MFC2	P09	CALIBRATION	OK	
job-003441	CALIBRATION	M5	M5-015	MFC2	P09	CALIBRATION	OK	
job-003442	CALIBRATION	M5	M5-016	MFC2	P09	CALIBRATION	OK	
job-003443	CALIBRATION	M5	M5-017	MFC2	P09	CALIBRATION	OK	
job-003444	CALIBRATION	M5	M5-018	MFC2	P09	CALIBRATION	OK	
job-003445	CALIBRATION	M0	M0-001	MFC2	P10	CALIBRATION	OK	
job-003446	CALIBRATION	M0	M0-002	MFC2	P10	CALIBRATION	OK	
job-003447	CALIBRATION	M0	M0-003	MFC2	P10	CALIBRATION	OK	
job-003448	CALIBRATION	M1	M1-001	MFC2	P10	CALIBRATION	OK	
job-003449	CALIBRATION	M1	M1-002	MFC2	P10	CALIBRATION	OK	
job-003450	CALIBRATION	M1	M1-003	MFC2	P10	CALIBRATION	OK	
job-003451	CALIBRATION	M1	M1-004	MFC2	P10	CALIBRATION	OK	
job-003452	CALIBRATION	M1	M1-005	MFC2	P10	CALIBRATION	OK	
job-003453	CALIBRATION	M1	M1-006	MFC2	P10	CALIBRATION	OK	
job-003454	CALIBRATION	M1	M1-007	MFC2	P10	CALIBRATION	OK	
job-003455	CALIBRATION	M1	M1-008	MFC2	P10	CALIBRATION	OK	
job-003456	CALIBRATION	M1	M1-009	MFC2	P10	CALIBRATION	OK	
job-003457	CALIBRATION	M1	M1-010	MFC2	P10	CALIBRATION	OK	
job-003458	CALIBRATION	M1	M1-011	MFC2	P10	CALIBRATION	OK	
job-003459	CALIBRATION	M1	M1-012	MFC2	P10	CALIBRATION	OK	
job-003460	CALIBRATION	M1	M1-013	MFC2	P10	CALIBRATION	OK	
job-003461	CALIBRATION	M1	M1-014	MFC2	P10	CALIBRATION	OK	
job-003462	CALIBRATION	M1	M1-015	MFC2	P10	CALIBRATION	OK	
job-003463	CALIBRATION	M1	M1-016	MFC2	P10	CALIBRATION	OK	
job-003464	CALIBRATION	M1	M1-017	MFC2	P10	CALIBRATION	OK	
job-003465	CALIBRATION	M1	M1-018	MFC2	P10	CALIBRATION	OK	
job-003466	CALIBRATION	M2	M2-001	MFC2	P10	CALIBRATION	OK	
job-003467	CALIBRATION	M2	M2-002	MFC2	P10	CALIBRATION	OK	
job-003468	CALIBRATION	M2	M2-003	MFC2	P10	CALIBRATION	OK	
job-003469	CALIBRATION	M2	M2-004	MFC2	P10	CALIBRATION	OK	
job-003470	CALIBRATION	M2	M2-005	MFC2	P10	CALIBRATION	OK	
job-003471	CALIBRATION	M2	M2-006	MFC2	P10	CALIBRATION	OK	
job-003472	CALIBRATION	M2	M2-007	MFC2	P10	CALIBRATION	OK	
job-003473	CALIBRATION	M2	M2-008	MFC2	P10	CALIBRATION	OK	
job-003474	CALIBRATION	M2	M2-009	MFC2	P10	CALIBRATION	OK	
job-003475	CALIBRATION	M3	M3-001	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003476	CALIBRATION	M3	M3-002	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003477	CALIBRATION	M3	M3-003	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003478	CALIBRATION	M3	M3-004	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003479	CALIBRATION	M3	M3-005	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003480	CALIBRATION	M3	M3-006	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003481	CALIBRATION	M3	M3-007	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003482	CALIBRATION	M3	M3-008	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003483	CALIBRATION	M3	M3-009	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003484	CALIBRATION	M4	M4-001	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003485	CALIBRATION	M4	M4-002	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003486	CALIBRATION	M4	M4-003	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003487	CALIBRATION	M4	M4-004	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003488	CALIBRATION	M4	M4-005	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003489	CALIBRATION	M4	M4-006	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003490	CALIBRATION	M4	M4-007	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003491	CALIBRATION	M4	M4-008	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003492	CALIBRATION	M4	M4-009	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003493	CALIBRATION	M4	M4-010	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003494	CALIBRATION	M4	M4-011	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003495	CALIBRATION	M4	M4-012	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003496	CALIBRATION	M4	M4-013	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003497	CALIBRATION	M4	M4-014	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003498	CALIBRATION	M4	M4-015	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003499	CALIBRATION	M4	M4-016	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003500	CALIBRATION	M4	M4-017	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003501	CALIBRATION	M4	M4-018	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003502	CALIBRATION	M4	M4-019	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003503	CALIBRATION	M4	M4-020	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003504	CALIBRATION	M4	M4-021	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003505	CALIBRATION	M4	M4-022	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003506	CALIBRATION	M4	M4-023	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003507	CALIBRATION	M4	M4-024	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003508	CALIBRATION	M4	M4-025	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003509	CALIBRATION	M4	M4-026	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003510	CALIBRATION	M4	M4-027	MFC2	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003511	CALIBRATION	M5	M5-001	MFC2	P10	CALIBRATION	OK	
job-003512	CALIBRATION	M5	M5-002	MFC2	P10	CALIBRATION	OK	
job-003513	CALIBRATION	M5	M5-003	MFC2	P10	CALIBRATION	OK	
job-003514	CALIBRATION	M5	M5-004	MFC2	P10	CALIBRATION	OK	
job-003515	CALIBRATION	M5	M5-005	MFC2	P10	CALIBRATION	OK	
job-003516	CALIBRATION	M5	M5-006	MFC2	P10	CALIBRATION	OK	
job-003517	CALIBRATION	M5	M5-007	MFC2	P10	CALIBRATION	OK	
job-003518	CALIBRATION	M5	M5-008	MFC2	P10	CALIBRATION	OK	
job-003519	CALIBRATION	M5	M5-009	MFC2	P10	CALIBRATION	OK	
job-003520	CALIBRATION	M5	M5-010	MFC2	P10	CALIBRATION	OK	
job-003521	CALIBRATION	M5	M5-011	MFC2	P10	CALIBRATION	OK	
job-003522	CALIBRATION	M5	M5-012	MFC2	P10	CALIBRATION	OK	
job-003523	CALIBRATION	M5	M5-013	MFC2	P10	CALIBRATION	OK	
job-003524	CALIBRATION	M5	M5-014	MFC2	P10	CALIBRATION	OK	
job-003525	CALIBRATION	M5	M5-015	MFC2	P10	CALIBRATION	OK	
job-003526	CALIBRATION	M5	M5-016	MFC2	P10	CALIBRATION	OK	
job-003527	CALIBRATION	M5	M5-017	MFC2	P10	CALIBRATION	OK	
job-003528	CALIBRATION	M5	M5-018	MFC2	P10	CALIBRATION	OK	
job-003529	CALIBRATION	M0	M0-001	MFC2	P11	CALIBRATION	OK	
job-003530	CALIBRATION	M0	M0-002	MFC2	P11	CALIBRATION	OK	
job-003531	CALIBRATION	M0	M0-003	MFC2	P11	CALIBRATION	OK	
job-003532	CALIBRATION	M1	M1-001	MFC2	P11	CALIBRATION	OK	
job-003533	CALIBRATION	M1	M1-002	MFC2	P11	CALIBRATION	OK	
job-003534	CALIBRATION	M1	M1-003	MFC2	P11	CALIBRATION	OK	
job-003535	CALIBRATION	M1	M1-004	MFC2	P11	CALIBRATION	OK	
job-003536	CALIBRATION	M1	M1-005	MFC2	P11	CALIBRATION	OK	
job-003537	CALIBRATION	M1	M1-006	MFC2	P11	CALIBRATION	OK	
job-003538	CALIBRATION	M1	M1-007	MFC2	P11	CALIBRATION	OK	
job-003539	CALIBRATION	M1	M1-008	MFC2	P11	CALIBRATION	OK	
job-003540	CALIBRATION	M1	M1-009	MFC2	P11	CALIBRATION	OK	
job-003541	CALIBRATION	M1	M1-010	MFC2	P11	CALIBRATION	OK	
job-003542	CALIBRATION	M1	M1-011	MFC2	P11	CALIBRATION	OK	
job-003543	CALIBRATION	M1	M1-012	MFC2	P11	CALIBRATION	OK	
job-003544	CALIBRATION	M1	M1-013	MFC2	P11	CALIBRATION	OK	
job-003545	CALIBRATION	M1	M1-014	MFC2	P11	CALIBRATION	OK	
job-003546	CALIBRATION	M1	M1-015	MFC2	P11	CALIBRATION	OK	
job-003547	CALIBRATION	M1	M1-016	MFC2	P11	CALIBRATION	OK	
job-003548	CALIBRATION	M1	M1-017	MFC2	P11	CALIBRATION	OK	
job-003549	CALIBRATION	M1	M1-018	MFC2	P11	CALIBRATION	OK	
job-003550	CALIBRATION	M2	M2-001	MFC2	P11	CALIBRATION	OK	
job-003551	CALIBRATION	M2	M2-002	MFC2	P11	CALIBRATION	OK	
job-003552	CALIBRATION	M2	M2-003	MFC2	P11	CALIBRATION	OK	
job-003553	CALIBRATION	M2	M2-004	MFC2	P11	CALIBRATION	OK	
job-003554	CALIBRATION	M2	M2-005	MFC2	P11	CALIBRATION	OK	
job-003555	CALIBRATION	M2	M2-006	MFC2	P11	CALIBRATION	OK	
job-003556	CALIBRATION	M2	M2-007	MFC2	P11	CALIBRATION	OK	
job-003557	CALIBRATION	M2	M2-008	MFC2	P11	CALIBRATION	OK	
job-003558	CALIBRATION	M2	M2-009	MFC2	P11	CALIBRATION	OK	
job-003559	CALIBRATION	M3	M3-001	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003560	CALIBRATION	M3	M3-002	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003561	CALIBRATION	M3	M3-003	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003562	CALIBRATION	M3	M3-004	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003563	CALIBRATION	M3	M3-005	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003564	CALIBRATION	M3	M3-006	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003565	CALIBRATION	M3	M3-007	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003566	CALIBRATION	M3	M3-008	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003567	CALIBRATION	M3	M3-009	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003568	CALIBRATION	M4	M4-001	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003569	CALIBRATION	M4	M4-002	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003570	CALIBRATION	M4	M4-003	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003571	CALIBRATION	M4	M4-004	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003572	CALIBRATION	M4	M4-005	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003573	CALIBRATION	M4	M4-006	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003574	CALIBRATION	M4	M4-007	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003575	CALIBRATION	M4	M4-008	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003576	CALIBRATION	M4	M4-009	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003577	CALIBRATION	M4	M4-010	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003578	CALIBRATION	M4	M4-011	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003579	CALIBRATION	M4	M4-012	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003580	CALIBRATION	M4	M4-013	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003581	CALIBRATION	M4	M4-014	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003582	CALIBRATION	M4	M4-015	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003583	CALIBRATION	M4	M4-016	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003584	CALIBRATION	M4	M4-017	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003585	CALIBRATION	M4	M4-018	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003586	CALIBRATION	M4	M4-019	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003587	CALIBRATION	M4	M4-020	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003588	CALIBRATION	M4	M4-021	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003589	CALIBRATION	M4	M4-022	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003590	CALIBRATION	M4	M4-023	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003591	CALIBRATION	M4	M4-024	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003592	CALIBRATION	M4	M4-025	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003593	CALIBRATION	M4	M4-026	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003594	CALIBRATION	M4	M4-027	MFC2	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-003595	CALIBRATION	M5	M5-001	MFC2	P11	CALIBRATION	OK	
job-003596	CALIBRATION	M5	M5-002	MFC2	P11	CALIBRATION	OK	
job-003597	CALIBRATION	M5	M5-003	MFC2	P11	CALIBRATION	OK	
job-003598	CALIBRATION	M5	M5-004	MFC2	P11	CALIBRATION	OK	
job-003599	CALIBRATION	M5	M5-005	MFC2	P11	CALIBRATION	OK	
job-003600	CALIBRATION	M5	M5-006	MFC2	P11	CALIBRATION	OK	
job-003601	CALIBRATION	M5	M5-007	MFC2	P11	CALIBRATION	OK	
job-003602	CALIBRATION	M5	M5-008	MFC2	P11	CALIBRATION	OK	
job-003603	CALIBRATION	M5	M5-009	MFC2	P11	CALIBRATION	OK	
job-003604	CALIBRATION	M5	M5-010	MFC2	P11	CALIBRATION	OK	
job-003605	CALIBRATION	M5	M5-011	MFC2	P11	CALIBRATION	OK	
job-003606	CALIBRATION	M5	M5-012	MFC2	P11	CALIBRATION	OK	
job-003607	CALIBRATION	M5	M5-013	MFC2	P11	CALIBRATION	OK	
job-003608	CALIBRATION	M5	M5-014	MFC2	P11	CALIBRATION	OK	
job-003609	CALIBRATION	M5	M5-015	MFC2	P11	CALIBRATION	OK	
job-003610	CALIBRATION	M5	M5-016	MFC2	P11	CALIBRATION	OK	
job-003611	CALIBRATION	M5	M5-017	MFC2	P11	CALIBRATION	OK	
job-003612	CALIBRATION	M5	M5-018	MFC2	P11	CALIBRATION	OK	
job-003613	CALIBRATION	M0	M0-001	MFC2	P12	CALIBRATION	OK	
job-003614	CALIBRATION	M0	M0-002	MFC2	P12	CALIBRATION	OK	
job-003615	CALIBRATION	M0	M0-003	MFC2	P12	CALIBRATION	OK	
job-003616	CALIBRATION	M1	M1-001	MFC2	P12	CALIBRATION	OK	
job-003617	CALIBRATION	M1	M1-002	MFC2	P12	CALIBRATION	OK	
job-003618	CALIBRATION	M1	M1-003	MFC2	P12	CALIBRATION	OK	
job-003619	CALIBRATION	M1	M1-004	MFC2	P12	CALIBRATION	OK	
job-003620	CALIBRATION	M1	M1-005	MFC2	P12	CALIBRATION	OK	
job-003621	CALIBRATION	M1	M1-006	MFC2	P12	CALIBRATION	OK	
job-003622	CALIBRATION	M1	M1-007	MFC2	P12	CALIBRATION	OK	
job-003623	CALIBRATION	M1	M1-008	MFC2	P12	CALIBRATION	OK	
job-003624	CALIBRATION	M1	M1-009	MFC2	P12	CALIBRATION	OK	
job-003625	CALIBRATION	M1	M1-010	MFC2	P12	CALIBRATION	OK	
job-003626	CALIBRATION	M1	M1-011	MFC2	P12	CALIBRATION	OK	
