token_position	token	folio	locus_id	locus_type	line_id	paragraph_id	paragraph_start	currier	hand	quire	token_index_in_locus	token_index_in_line	token_index_in_folio
31281	cho	f106v	f106v.3	P	f106v.3	1	false	X	3	T	5	5	29
31282	lchedy	f106v	f106v.3	P	f106v.3	1	false	X	3	T	6	6	30
31283	ytain	f106v	f106v.3	P	f106v.3	1	false	X	3	T	7	7	31
31284	otar	f106v	f106v.3	P	f106v.3	1	false	X	3	T	8	8	32
31285	al	f106v	f106v.3	P	f106v.3	1	false	X	3	T	9	9	33
31286	chdy	f106v	f106v.3	P	f106v.3	1	false	X	3	T	10	10	34
31287	daly	f106v	f106v.3	P	f106v.3	1	false	X	3	T	11	11	35
31288	lody	f106v	f106v.3	P	f106v.3	1	false	X	3	T	12	12	36
31289	ycheoto	f106v	f106v.4	P	f106v.4	1	false	X	3	T	0	0	37
31290	lsheo	f106v	f106v.4	P	f106v.4	1	false	X	3	T	1	1	38
31291	aiin	f106v	f106v.4	P	f106v.4	1	false	X	3	T	2	2	39
31292	chcthy	f106v	f106v.4	P	f106v.4	1	false	X	3	T	3	3	40
31293	okain	f106v	f106v.4	P	f106v.4	1	false	X	3	T	4	4	41
31294	chdal	f106v	f106v.4	P	f106v.4	1	false	X	3	T	5	5	42
31295	chdam	f106v	f106v.4	P	f106v.4	1	false	X	3	T	6	6	43
31296	charam	f106v	f106v.4	P	f106v.4	1	false	X	3	T	7	7	44
31297	tshoar	f106v	f106v.5	P	f106v.5	2	true	X	3	T	0	0	45
31298	oeey	f106v	f106v.5	P	f106v.5	2	false	X	3	T	1	1	46
31299	qokain	f106v	f106v.5	P	f106v.5	2	false	X	3	T	2	2	47
31300	shypchedy	f106v	f106v.5	P	f106v.5	2	false	X	3	T	3	3	48
31301	opched	f106v	f106v.5	P	f106v.5	2	false	X	3	T	4	4	49
31302	qopchedy	f106v	f106v.5	P	f106v.5	2	false	X	3	T	5	5	50
31303	otaiin	f106v	f106v.5	P	f106v.5	2	false	X	3	T	6	6	51
31304	chepar	f106v	f106v.5	P	f106v.5	2	false	X	3	T	7	7	52
31305	aiin	f106v	f106v.5	P	f106v.5	2	false	X	3	T	8	8	53
31306	octhy	f106v	f106v.5	P	f106v.5	2	false	X	3	T	9	9	54
31307	dair	f106v	f106v.5	P	f106v.5	2	false	X	3	T	10	10	55
31308	ry	f106v	f106v.5	P	f106v.5	2	false	X	3	T	11	11	56
31309	daiin	f106v	f106v.6	P	f106v.6	2	false	X	3	T	0	0	57
31310	shody	f106v	f106v.6	P	f106v.6	2	false	X	3	T	1	1	58
31311	kchedy	f106v	f106v.6	P	f106v.6	2	false	X	3	T	2	2	59
31312	sheody	f106v	f106v.6	P	f106v.6	2	false	X	3	T	3	3	60
31313	olkaiin	f106v	f106v.6	P	f106v.6	2	false	X	3	T	4	4	61
31314	shkar	f106v	f106v.6	P	f106v.6	2	false	X	3	T	5	5	62
31315	chody	f106v	f106v.6	P	f106v.6	2	false	X	3	T	6	6	63
31316	talshdy	f106v	f106v.6	P	f106v.6	2	false	X	3	T	7	7	64
31317	qokain	f106v	f106v.6	P	f106v.6	2	false	X	3	T	8	8	65
31318	kararo	f106v	f106v.6	P	f106v.6	2	false	X	3	T	9	9	66
31319	soy	f106v	f106v.7	P	f106v.7	2	false	X	3	T	0	0	67
31320	shealsho	f106v	f106v.7	P	f106v.7	2	false	X	3	T	1	1	68
31321	dy	f106v	f106v.7	P	f106v.7	2	false	X	3	T	2	2	69
31322	chain	f106v	f106v.7	P	f106v.7	2	false	X	3	T	3	3	70
31323	shol	f106v	f106v.7	P	f106v.7	2	false	X	3	T	4	4	71
31324	kain	f106v	f106v.7	P	f106v.7	2	false	X	3	T	5	5	72
31325	shokaiin	f106v	f106v.7	P	f106v.7	2	false	X	3	T	6	6	73
31326	qotaiin	f106v	f106v.7	P	f106v.7	2	false	X	3	T	7	7	74
31327	chodar	f106v	f106v.7	P	f106v.7	2	false	X	3	T	8	8	75
31328	ail	f106v	f106v.7	P	f106v.7	2	false	X	3	T	9	9	76
31329	dal	f106v	f106v.7	P	f106v.7	2	false	X	3	T	10	10	77
31330	dar	f106v	f106v.7	P	f106v.7	2	false	X	3	T	11	11	78
31331	loror	f106v	f106v.7	P	f106v.7	2	false	X	3	T	12	12	79
31332	oraiin	f106v	f106v.8	P	f106v.8	2	false	X	3	T	0	0	80
31333	cheo	f106v	f106v.8	P	f106v.8	2	false	X	3	T	1	1	81
31334	rol	f106v	f106v.8	P	f106v.8	2	false	X	3	T	2	2	82
31335	aiin	f106v	f106v.8	P	f106v.8	2	false	X	3	T	3	3	83
31336	otaiin	f106v	f106v.8	P	f106v.8	2	false	X	3	T	4	4	84
31337	tshodaiin	f106v	f106v.9	P	f106v.9	3	true	X	3	T	0	0	85
31338	sholkair	f106v	f106v.9	P	f106v.9	3	false	X	3	T	1	1	86
31339	orainkar	f106v	f106v.9	P	f106v.9	3	false	X	3	T	2	2	87
31340	aiin	f106v	f106v.9	P	f106v.9	3	false	X	3	T	3	3	88
31341	shtchy	f106v	f106v.9	P	f106v.9	3	false	X	3	T	4	4	89
31342	qopchdy	f106v	f106v.9	P	f106v.9	3	false	X	3	T	5	5	90
31343	qopchy	f106v	f106v.9	P	f106v.9	3	false	X	3	T	6	6	91
31344	lolkair	f106v	f106v.9	P	f106v.9	3	false	X	3	T	7	7	92
31345	shear	f106v	f106v.9	P	f106v.9	3	false	X	3	T	8	8	93
31346	am	f106v	f106v.9	P	f106v.9	3	false	X	3	T	9	9	94
31347	ysheody	f106v	f106v.10	P	f106v.10	3	false	X	3	T	0	0	95
31348	cheol	f106v	f106v.10	P	f106v.10	3	false	X	3	T	1	1	96
31349	oteey	f106v	f106v.10	P	f106v.10	3	false	X	3	T	2	2	97
31350	qodaiin	f106v	f106v.10	P	f106v.10	3	false	X	3	T	3	3	98
31351	ytain	f106v	f106v.10	P	f106v.10	3	false	X	3	T	4	4	99
31352	ychdy	f106v	f106v.10	P	f106v.10	3	false	X	3	T	5	5	100
31353	oltydy	f106v	f106v.10	P	f106v.10	3	false	X	3	T	6	6	101
31354	tchdys	f106v	f106v.11	P	f106v.11	4	true	X	3	T	0	0	102
31355	arshedy	f106v	f106v.11	P	f106v.11	4	false	X	3	T	1	1	103
31356	oteeody	f106v	f106v.11	P	f106v.11	4	false	X	3	T	2	2	104
31357	kshedy	f106v	f106v.11	P	f106v.11	4	false	X	3	T	3	3	105
31358	qotchdy	f106v	f106v.11	P	f106v.11	4	false	X	3	T	4	4	106
31359	qotar	f106v	f106v.11	P	f106v.11	4	false	X	3	T	5	5	107
31360	shedy	f106v	f106v.11	P	f106v.11	4	false	X	3	T	6	6	108
31361	qotedy	f106v	f106v.11	P	f106v.11	4	false	X	3	T	7	7	109
31362	opchy	f106v	f106v.11	P	f106v.11	4	false	X	3	T	8	8	110
31363	kaiin	f106v	f106v.11	P	f106v.11	4	false	X	3	T	9	9	111
31364	sham	f106v	f106v.11	P	f106v.11	4	false	X	3	T	10	10	112
31365	ycheey	f106v	f106v.12	P	f106v.12	4	false	X	3	T	0	0	113
31366	qoeeda	f106v	f106v.12	P	f106v.12	4	false	X	3	T	1	1	114
31367	chodain	f106v	f106v.12	P	f106v.12	4	false	X	3	T	2	2	115
31368	otalchdy	f106v	f106v.12	P	f106v.12	4	false	X	3	T	3	3	116
31369	qokaiin	f106v	f106v.12	P	f106v.12	4	false	X	3	T	4	4	117
31370	chokaiin	f106v	f106v.12	P	f106v.12	4	false	X	3	T	5	5	118
31371	chody	f106v	f106v.12	P	f106v.12	4	false	X	3	T	6	6	119
31372	qokal	f106v	f106v.12	P	f106v.12	4	false	X	3	T	7	7	120
31373	otal	f106v	f106v.12	P	f106v.12	4	false	X	3	T	8	8	121
31374	otam	f106v	f106v.12	P	f106v.12	4	false	X	3	T	9	9	122
31375	olkeealkchedy	f106v	f106v.13	P	f106v.13	4	false	X	3	T	0	0	123
31376	qoeeey	f106v	f106v.13	P	f106v.13	4	false	X	3	T	1	1	124
31377	ral	f106v	f106v.13	P	f106v.13	4	false	X	3	T	2	2	125
31378	ches	f106v	f106v.13	P	f106v.13	4	false	X	3	T	3	3	126
31379	al	f106v	f106v.13	P	f106v.13	4	false	X	3	T	4	4	127
31380	ytar	f106v	f106v.13	P	f106v.13	4	false	X	3	T	5	5	128
31381	shsy	f106v	f106v.13	P	f106v.13	4	false	X	3	T	6	6	129
31382	lchey	f106v	f106v.13	P	f106v.13	4	false	X	3	T	7	7	130
31383	ykaiin	f106v	f106v.13	P	f106v.13	4	false	X	3	T	8	8	131
31384	shy	f106v	f106v.13	P	f106v.13	4	false	X	3	T	9	9	132
31385	lkam	f106v	f106v.13	P	f106v.13	4	false	X	3	T	10	10	133
31386	schedy	f106v	f106v.14	P	f106v.14	4	false	X	3	T	0	0	134
31387	raiin	f106v	f106v.14	P	f106v.14	4	false	X	3	T	1	1	135
31388	char	f106v	f106v.14	P	f106v.14	4	false	X	3	T	2	2	136
31389	arshey	f106v	f106v.14	P	f106v.14	4	false	X	3	T	3	3	137
31390	chedy	f106v	f106v.14	P	f106v.14	4	false	X	3	T	4	4	138
31391	aiiin	f106v	f106v.14	P	f106v.14	4	false	X	3	T	5	5	139
31392	alkam	f106v	f106v.14	P	f106v.14	4	false	X	3	T	6	6	140
31393	kcheoakar	f106v	f106v.15	P	f106v.15	5	true	X	3	T	0	0	141
31394	shedy	f106v	f106v.15	P	f106v.15	5	false	X	3	T	1	1	142
31395	qofchdy	f106v	f106v.15	P	f106v.15	5	false	X	3	T	2	2	143
31396	otshedy	f106v	f106v.15	P	f106v.15	5	false	X	3	T	3	3	144
31397	qokchdy	f106v	f106v.15	P	f106v.15	5	false	X	3	T	4	4	145
31398	qotshdy	f106v	f106v.15	P	f106v.15	5	false	X	3	T	5	5	146
31399	qokchdy	f106v	f106v.15	P	f106v.15	5	false	X	3	T	6	6	147
31400	kair	f106v	f106v.15	P	f106v.15	5	false	X	3	T	7	7	148
31401	alody	f106v	f106v.15	P	f106v.15	5	false	X	3	T	8	8	149
31402	sarar	f106v	f106v.16	P	f106v.16	5	false	X	3	T	0	0	150
31403	okear	f106v	f106v.16	P	f106v.16	5	false	X	3	T	1	1	151
31404	aiin	f106v	f106v.16	P	f106v.16	5	false	X	3	T	2	2	152
31405	chotal	f106v	f106v.16	P	f106v.16	5	false	X	3	T	3	3	153
31406	shody	f106v	f106v.16	P	f106v.16	5	false	X	3	T	4	4	154
31407	qotchdy	f106v	f106v.16	P	f106v.16	5	false	X	3	T	5	5	155
31408	qotar	f106v	f106v.16	P	f106v.16	5	false	X	3	T	6	6	156
31409	shedy	f106v	f106v.16	P	f106v.16	5	false	X	3	T	7	7	157
31410	chodal	f106v	f106v.16	P	f106v.16	5	false	X	3	T	8	8	158
31411	chedy	f106v	f106v.16	P	f106v.16	5	false	X	3	T	9	9	159
31412	qotam	f106v	f106v.16	P	f106v.16	5	false	X	3	T	10	10	160
31413	salar	f106v	f106v.17	P	f106v.17	5	false	X	3	T	0	0	161
31414	sheodar	f106v	f106v.17	P	f106v.17	5	false	X	3	T	1	1	162
31415	okain	f106v	f106v.17	P	f106v.17	5	false	X	3	T	2	2	163
31416	qodaiin	f106v	f106v.17	P	f106v.17	5	false	X	3	T	3	3	164
31417	chodal	f106v	f106v.17	P	f106v.17	5	false	X	3	T	4	4	165
31418	pshodalos	f106v	f106v.18	P	f106v.18	6	true	X	3	T	0	0	166
31419	qokshdy	f106v	f106v.18	P	f106v.18	6	false	X	3	T	1	1	167
31420	qokshy	f106v	f106v.18	P	f106v.18	6	false	X	3	T	2	2	168
31421	opchdy	f106v	f106v.18	P	f106v.18	6	false	X	3	T	3	3	169
31422	qokshd	f106v	f106v.18	P	f106v.18	6	false	X	3	T	4	4	170
31423	ar	f106v	f106v.18	P	f106v.18	6	false	X	3	T	5	5	171
31424	shdar	f106v	f106v.18	P	f106v.18	6	false	X	3	T	6	6	172
31425	oeedy	f106v	f106v.18	P	f106v.18	6	false	X	3	T	7	7	173
31426	qotaly	f106v	f106v.18	P	f106v.18	6	false	X	3	T	8	8	174
31427	dairy	f106v	f106v.18	P	f106v.18	6	false	X	3	T	9	9	175
31428	darshy	f106v	f106v.19	P	f106v.19	6	false	X	3	T	0	0	176
31429	otaiin	f106v	f106v.19	P	f106v.19	6	false	X	3	T	1	1	177
31430	otal	f106v	f106v.19	P	f106v.19	6	false	X	3	T	2	2	178
31431	chedy	f106v	f106v.19	P	f106v.19	6	false	X	3	T	3	3	179
31432	r	f106v	f106v.19	P	f106v.19	6	false	X	3	T	4	4	180
31433	ain	f106v	f106v.19	P	f106v.19	6	false	X	3	T	5	5	181
31434	olaiin	f106v	f106v.19	P	f106v.19	6	false	X	3	T	6	6	182
31435	otaiin	f106v	f106v.19	P	f106v.19	6	false	X	3	T	7	7	183
31436	sain	f106v	f106v.19	P	f106v.19	6	false	X	3	T	8	8	184
31437	polchs	f106v	f106v.20	P	f106v.20	7	true	X	3	T	0	0	185
31438	lkaiir	f106v	f106v.20	P	f106v.20	7	false	X	3	T	1	1	186
31439	shokar	f106v	f106v.20	P	f106v.20	7	false	X	3	T	2	2	187
31440	choefy	f106v	f106v.20	P	f106v.20	7	false	X	3	T	3	3	188
31441	shor	f106v	f106v.20	P	f106v.20	7	false	X	3	T	4	4	189
31442	qokor	f106v	f106v.20	P	f106v.20	7	false	X	3	T	5	5	190
31443	sheeo	f106v	f106v.20	P	f106v.20	7	false	X	3	T	6	6	191
31444	kolch'es	f106v	f106v.20	P	f106v.20	7	false	X	3	T	7	7	192
31445	okcharain	f106v	f106v.20	P	f106v.20	7	false	X	3	T	8	8	193
31446	ycheo	f106v	f106v.21	P	f106v.21	7	false	X	3	T	0	0	194
31447	lkaiin	f106v	f106v.21	P	f106v.21	7	false	X	3	T	1	1	195
31448	cheo	f106v	f106v.21	P	f106v.21	7	false	X	3	T	2	2	196
31449	lchdaiin	f106v	f106v.21	P	f106v.21	7	false	X	3	T	3	3	197
31450	osaiin	f106v	f106v.21	P	f106v.21	7	false	X	3	T	4	4	198
31451	okal	f106v	f106v.21	P	f106v.21	7	false	X	3	T	5	5	199
31452	sheedy	f106v	f106v.21	P	f106v.21	7	false	X	3	T	6	6	200
31453	qokchedy	f106v	f106v.21	P	f106v.21	7	false	X	3	T	7	7	201
31454	tshod	f106v	f106v.22	P	f106v.22	8	true	X	3	T	0	0	202
31455	qokchy	f106v	f106v.22	P	f106v.22	8	false	X	3	T	1	1	203
31456	qokaiin	f106v	f106v.22	P	f106v.22	8	false	X	3	T	2	2	204
31457	okshy	f106v	f106v.22	P	f106v.22	8	false	X	3	T	3	3	205
31458	qokar	f106v	f106v.22	P	f106v.22	8	false	X	3	T	4	4	206
31459	shedy	f106v	f106v.22	P	f106v.22	8	false	X	3	T	5	5	207
31460	shey	f106v	f106v.22	P	f106v.22	8	false	X	3	T	6	6	208
31461	qopshedy	f106v	f106v.22	P	f106v.22	8	false	X	3	T	7	7	209
31462	shdykairylam	f106v	f106v.22	P	f106v.22	8	false	X	3	T	8	8	210
31463	ol	f106v	f106v.23	P	f106v.23	8	false	X	3	T	0	0	211
31464	kalol	f106v	f106v.23	P	f106v.23	8	false	X	3	T	1	1	212
31465	shar	f106v	f106v.23	P	f106v.23	8	false	X	3	T	2	2	213
31466	chor	f106v	f106v.23	P	f106v.23	8	false	X	3	T	3	3	214
31467	okal	f106v	f106v.23	P	f106v.23	8	false	X	3	T	4	4	215
31468	chdy	f106v	f106v.23	P	f106v.23	8	false	X	3	T	5	5	216
31469	chol	f106v	f106v.23	P	f106v.23	8	false	X	3	T	6	6	217
31470	chedy	f106v	f106v.23	P	f106v.23	8	false	X	3	T	7	7	218
31471	qotaiin	f106v	f106v.23	P	f106v.23	8	false	X	3	T	8	8	219
31472	or	f106v	f106v.23	P	f106v.23	8	false	X	3	T	9	9	220
31473	aiin	f106v	f106v.23	P	f106v.23	8	false	X	3	T	10	10	221
31474	okeedy	f106v	f106v.23	P	f106v.23	8	false	X	3	T	11	11	222
31475	qokain	f106v	f106v.23	P	f106v.23	8	false	X	3	T	12	12	223
31476	soraiin	f106v	f106v.24	P	f106v.24	8	false	X	3	T	0	0	224
31477	solshedy	f106v	f106v.24	P	f106v.24	8	false	X	3	T	1	1	225
31478	qokchdy	f106v	f106v.24	P	f106v.24	8	false	X	3	T	2	2	226
31479	qokol	f106v	f106v.24	P	f106v.24	8	false	X	3	T	3	3	227
31480	chdaiin	f106v	f106v.24	P	f106v.24	8	false	X	3	T	4	4	228
31481	chdal	f106v	f106v.24	P	f106v.24	8	false	X	3	T	5	5	229
31482	air	f106v	f106v.24	P	f106v.24	8	false	X	3	T	6	6	230
31483	odl	f106v	f106v.24	P	f106v.24	8	false	X	3	T	7	7	231
31484	charain	f106v	f106v.24	P	f106v.24	8	false	X	3	T	8	8	232
31485	okaifhy	f106v	f106v.24	P	f106v.24	8	false	X	3	T	9	9	233
31486	sar	f106v	f106v.25	P	f106v.25	8	false	X	3	T	0	0	234
31487	sheol	f106v	f106v.25	P	f106v.25	8	false	X	3	T	1	1	235
31488	chol	f106v	f106v.25	P	f106v.25	8	false	X	3	T	2	2	236
31489	shar	f106v	f106v.25	P	f106v.25	8	false	X	3	T	3	3	237
31490	chol	f106v	f106v.25	P	f106v.25	8	false	X	3	T	4	4	238
31491	okarol	f106v	f106v.25	P	f106v.25	8	false	X	3	T	5	5	239
31492	tar	f106v	f106v.26	P	f106v.26	9	true	X	3	T	0	0	240
31493	air	f106v	f106v.26	P	f106v.26	9	false	X	3	T	1	1	241
31494	kshdain	f106v	f106v.26	P	f106v.26	9	false	X	3	T	2	2	242
31495	okal	f106v	f106v.26	P	f106v.26	9	false	X	3	T	3	3	243
31496	chdy	f106v	f106v.26	P	f106v.26	9	false	X	3	T	4	4	244
31497	lchedy	f106v	f106v.26	P	f106v.26	9	false	X	3	T	5	5	245
31498	kshar	f106v	f106v.26	P	f106v.26	9	false	X	3	T	6	6	246
31499	chopchy	f106v	f106v.26	P	f106v.26	9	false	X	3	T	7	7	247
31500	otches	f106v	f106v.26	P	f106v.26	9	false	X	3	T	8	8	248
31501	aral	f106v	f106v.26	P	f106v.26	9	false	X	3	T	9	9	249
31502	opchdy	f106v	f106v.26	P	f106v.26	9	false	X	3	T	10	10	250
31503	olcheo	f106v	f106v.27	P	f106v.27	9	false	X	3	T	0	0	251
31504	odaiin	f106v	f106v.27	P	f106v.27	9	false	X	3	T	1	1	252
31505	sheotal	f106v	f106v.27	P	f106v.27	9	false	X	3	T	2	2	253
31506	shoor	f106v	f106v.27	P	f106v.27	9	false	X	3	T	3	3	254
31507	qokeey	f106v	f106v.27	P	f106v.27	9	false	X	3	T	4	4	255
31508	oarar	f106v	f106v.27	P	f106v.27	9	false	X	3	T	5	5	256
31509	psheody	f106v	f106v.28	P	f106v.28	10	true	X	3	T	0	0	257
31510	olkeedy	f106v	f106v.28	P	f106v.28	10	false	X	3	T	1	1	258
31511	qokor	f106v	f106v.28	P	f106v.28	10	false	X	3	T	2	2	259
31512	sheos	f106v	f106v.28	P	f106v.28	10	false	X	3	T	3	3	260
31513	choty	f106v	f106v.28	P	f106v.28	10	false	X	3	T	4	4	261
31514	qotaiin	f106v	f106v.28	P	f106v.28	10	false	X	3	T	5	5	262
31515	oteody	f106v	f106v.28	P	f106v.28	10	false	X	3	T	6	6	263
31516	otaiin	f106v	f106v.28	P	f106v.28	10	false	X	3	T	7	7	264
31517	qokar	f106v	f106v.28	P	f106v.28	10	false	X	3	T	8	8	265
31518	otydy	f106v	f106v.28	P	f106v.28	10	false	X	3	T	9	9	266
31519	ycheey	f106v	f106v.29	P	f106v.29	10	false	X	3	T	0	0	267
31520	olchey	f106v	f106v.29	P	f106v.29	10	false	X	3	T	1	1	268
31521	chedy	f106v	f106v.29	P	f106v.29	10	false	X	3	T	2	2	269
31522	qotaiin	f106v	f106v.29	P	f106v.29	10	false	X	3	T	3	3	270
31523	cheos	f106v	f106v.29	P	f106v.29	10	false	X	3	T	4	4	271
31524	otaiin	f106v	f106v.29	P	f106v.29	10	false	X	3	T	5	5	272
31525	otain	f106v	f106v.29	P	f106v.29	10	false	X	3	T	6	6	273
31526	chotar	f106v	f106v.29	P	f106v.29	10	false	X	3	T	7	7	274
31527	olos	f106v	f106v.29	P	f106v.29	10	false	X	3	T	8	8	275
31528	aiin	f106v	f106v.29	P	f106v.29	10	false	X	3	T	9	9	276
31529	cheog	f106v	f106v.29	P	f106v.29	10	false	X	3	T	10	10	277
31530	otaiin	f106v	f106v.30	P	f106v.30	10	false	X	3	T	0	0	278
31531	okochey	f106v	f106v.30	P	f106v.30	10	false	X	3	T	1	1	279
31532	qody	f106v	f106v.30	P	f106v.30	10	false	X	3	T	2	2	280
31533	oeesysarx	f106v	f106v.30	P	f106v.30	10	false	X	3	T	3	3	281
31534	okeey	f106v	f106v.30	P	f106v.30	10	false	X	3	T	4	4	282
31535	oteedy	f106v	f106v.30	P	f106v.30	10	false	X	3	T	5	5	283
31536	ksheody	f106v	f106v.30	P	f106v.30	10	false	X	3	T	6	6	284
31537	qokeedy	f106v	f106v.30	P	f106v.30	10	false	X	3	T	7	7	285
31538	qotokody	f106v	f106v.30	P	f106v.30	10	false	X	3	T	8	8	286
31539	sheeyko	f106v	f106v.31	P	f106v.31	10	false	X	3	T	0	0	287
31540	shody	f106v	f106v.31	P	f106v.31	10	false	X	3	T	1	1	288
31541	chosaiin	f106v	f106v.31	P	f106v.31	10	false	X	3	T	2	2	289
31542	olcham	f106v	f106v.31	P	f106v.31	10	false	X	3	T	3	3	290
31543	polos	f106v	f106v.32	P	f106v.32	11	true	X	3	T	0	0	291
31544	shdair	f106v	f106v.32	P	f106v.32	11	false	X	3	T	1	1	292
31545	sheky	f106v	f106v.32	P	f106v.32	11	false	X	3	T	2	2	293
31546	keedy	f106v	f106v.32	P	f106v.32	11	false	X	3	T	3	3	294
31547	qoeedy	f106v	f106v.32	P	f106v.32	11	false	X	3	T	4	4	295
31548	qofchedy	f106v	f106v.32	P	f106v.32	11	false	X	3	T	5	5	296
31549	sair	f106v	f106v.32	P	f106v.32	11	false	X	3	T	6	6	297
31550	al	f106v	f106v.32	P	f106v.32	11	false	X	3	T	7	7	298
31551	pchedy	f106v	f106v.32	P	f106v.32	11	false	X	3	T	8	8	299
31552	ypodaiin	f106v	f106v.32	P	f106v.32	11	false	X	3	T	9	9	300
31553	saram	f106v	f106v.32	P	f106v.32	11	false	X	3	T	10	10	301
31554	choaiin	f106v	f106v.33	P	f106v.33	11	false	X	3	T	0	0	302
31555	ody	f106v	f106v.33	P	f106v.33	11	false	X	3	T	1	1	303
31556	qotar	f106v	f106v.33	P	f106v.33	11	false	X	3	T	2	2	304
31557	chey	f106v	f106v.33	P	f106v.33	11	false	X	3	T	3	3	305
31558	ol	f106v	f106v.33	P	f106v.33	11	false	X	3	T	4	4	306
31559	aiin	f106v	f106v.33	P	f106v.33	11	false	X	3	T	5	5	307
31560	chey	f106v	f106v.33	P	f106v.33	11	false	X	3	T	6	6	308
31561	dychy	f106v	f106v.33	P	f106v.33	11	false	X	3	T	7	7	309
31562	pchodaiin	f106v	f106v.34	P	f106v.34	12	true	X	3	T	0	0	310
31563	kcheeor	f106v	f106v.34	P	f106v.34	12	false	X	3	T	1	1	311
31564	al	f106v	f106v.34	P	f106v.34	12	false	X	3	T	2	2	312
31565	ky	f106v	f106v.34	P	f106v.34	12	false	X	3	T	3	3	313
31566	shcthy	f106v	f106v.34	P	f106v.34	12	false	X	3	T	4	4	314
31567	otos	f106v	f106v.34	P	f106v.34	12	false	X	3	T	5	5	315
31568	ar	f106v	f106v.34	P	f106v.34	12	false	X	3	T	6	6	316
31569	odal	f106v	f106v.34	P	f106v.34	12	false	X	3	T	7	7	317
31570	pcheody	f106v	f106v.34	P	f106v.34	12	false	X	3	T	8	8	318
31571	qotaiin	f106v	f106v.34	P	f106v.34	12	false	X	3	T	9	9	319
31572	otor	f106v	f106v.34	P	f106v.34	12	false	X	3	T	10	10	320
31573	alodam	f106v	f106v.34	P	f106v.34	12	false	X	3	T	11	11	321
31574	shody	f106v	f106v.35	P	f106v.35	12	false	X	3	T	0	0	322
31575	shockhy	f106v	f106v.35	P	f106v.35	12	false	X	3	T	1	1	323
31576	qokeey	f106v	f106v.35	P	f106v.35	12	false	X	3	T	2	2	324
31577	qokcho	f106v	f106v.35	P	f106v.35	12	false	X	3	T	3	3	325
31578	l	f106v	f106v.35	P	f106v.35	12	false	X	3	T	4	4	326
31579	kchedy	f106v	f106v.35	P	f106v.35	12	false	X	3	T	5	5	327
31580	shdy	f106v	f106v.35	P	f106v.35	12	false	X	3	T	6	6	328
31581	kchedy	f106v	f106v.35	P	f106v.35	12	false	X	3	T	7	7	329
31582	chedy	f106v	f106v.35	P	f106v.35	12	false	X	3	T	8	8	330
31583	qockhey	f106v	f106v.35	P	f106v.35	12	false	X	3	T	9	9	331
31584	okaiin	f106v	f106v.35	P	f106v.35	12	false	X	3	T	10	10	332
31585	al	f106v	f106v.35	P	f106v.35	12	false	X	3	T	11	11	333
31586	sol	f106v	f106v.36	P	f106v.36	12	false	X	3	T	0	0	334
31587	sheedy	f106v	f106v.36	P	f106v.36	12	false	X	3	T	1	1	335
31588	qokaiin	f106v	f106v.36	P	f106v.36	12	false	X	3	T	2	2	336
31589	cholkaiin	f106v	f106v.36	P	f106v.36	12	false	X	3	T	3	3	337
31590	pyoaly	f106v	f106v.37	P	f106v.37	13	true	X	3	T	0	0	338
31591	cheo	f106v	f106v.37	P	f106v.37	13	false	X	3	T	1	1	339
31592	aiir	f106v	f106v.37	P	f106v.37	13	false	X	3	T	2	2	340
31593	al	f106v	f106v.37	P	f106v.37	13	false	X	3	T	3	3	341
31594	kcheodar	f106v	f106v.37	P	f106v.37	13	false	X	3	T	4	4	342
31595	qodaiin	f106v	f106v.37	P	f106v.37	13	false	X	3	T	5	5	343
31596	shcphoor	f106v	f106v.37	P	f106v.37	13	false	X	3	T	6	6	344
31597	shedy	f106v	f106v.37	P	f106v.37	13	false	X	3	T	7	7	345
31598	otedar	f106v	f106v.37	P	f106v.37	13	false	X	3	T	8	8	346
31599	opol	f106v	f106v.37	P	f106v.37	13	false	X	3	T	9	9	347
31600	fchedy	f106v	f106v.37	P	f106v.37	13	false	X	3	T	10	10	348
31601	odr	f106v	f106v.37	P	f106v.37	13	false	X	3	T	11	11	349
31602	okcheody	f106v	f106v.38	P	f106v.38	13	false	X	3	T	0	0	350
31603	qokeey	f106v	f106v.38	P	f106v.38	13	false	X	3	T	1	1	351
31604	otchey	f106v	f106v.38	P	f106v.38	13	false	X	3	T	2	2	352
31605	qokeey	f106v	f106v.38	P	f106v.38	13	false	X	3	T	3	3	353
31606	qokeedal	f106v	f106v.38	P	f106v.38	13	false	X	3	T	4	4	354
31607	qotchkeey	f106v	f106v.38	P	f106v.38	13	false	X	3	T	5	5	355
31608	qol	f106v	f106v.38	P	f106v.38	13	false	X	3	T	6	6	356
31609	rody	f106v	f106v.38	P	f106v.38	13	false	X	3	T	7	7	357
31610	raiin	f106v	f106v.38	P	f106v.38	13	false	X	3	T	8	8	358
31611	oty	f106v	f106v.38	P	f106v.38	13	false	X	3	T	9	9	359
31612	qokaiin	f106v	f106v.39	P	f106v.39	13	false	X	3	T	0	0	360
31613	chey	f106v	f106v.39	P	f106v.39	13	false	X	3	T	1	1	361
31614	kar	f106v	f106v.39	P	f106v.39	13	false	X	3	T	2	2	362
31615	oteol	f106v	f106v.39	P	f106v.39	13	false	X	3	T	3	3	363
31616	ko	f106v	f106v.40	P	f106v.40	14	true	X	3	T	0	0	364
31617	sheody	f106v	f106v.40	P	f106v.40	14	false	X	3	T	1	1	365
